provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;25 DE MAYO;Estatal;Rural;50;49;49; ; ; ; ; ;34;34;22;7;28;25;41;22; ;22;2;31;15;7;4;4; ;9;8;6;2; ;4;7;19;3;1;12;8;2;2;15;19;9;9;5;30;12;7;15;12; ;1;2;15;6;33;15; ; ; ; ; 
Buenos Aires;25 DE MAYO;Estatal;Urbano;44;44;44; ; ; ; ; ;33;23;22;5;29;20;29;18; ;20;1;23;8;13;8;1; ;7;7;4;2; ;3;7;21;4; ;25;1;2; ;28;10;10;10;7;23;6;14;16;11;1; ;4;18;9;37;24; ; ; ; ; 
Buenos Aires;25 DE MAYO;Privado;Urbano;9;9;9; ; ; ; ; ;7;7;7;4;9;9;9;3; ;3; ;8;1;3;3;1;1;4;4;2;1; ;2; ;9;1;3;6; ; ; ;9;3;4;6;2; ; ;9;7;7; ; ; ;8;3;8;4; ;2;2;3; 
Buenos Aires;9 DE JULIO;Estatal;Rural;49;49;49; ; ; ; ; ;40;36;23;5;35;34;41;19; ;17; ;27;16;13;9;3;1;10;10;9;6; ;2;12;10;3;2;11;2;3;1;19;9;9;9;5;28;11;9;7;4; ; ;3;22;14;39;21; ; ; ; ; 
Buenos Aires;9 DE JULIO;Estatal;Urbano;37;37;37; ; ; ; ; ;29;26;19;11;26;22;31;15; ;22;3;26;8;16;14;3;4;12;10;11;6; ;7;16;13;8;6;10; ;3;2;29;9;13;6;9;20;10;7;14;11;1; ;2;18;10;33;24; ; ; ; ; 
Buenos Aires;9 DE JULIO;Privado;Urbano;7;7;7; ; ; ; ; ;6;7;4;4;7;6;7;5; ;7; ;7; ;2;3;2; ;2;2;1;2; ; ; ;7; ;2;1;2;2; ;7;6;5;4;5; ; ;7;6;5;1; ; ;6;5;7;6; ;2;2;2; 
Buenos Aires;ADOLFO ALSINA;Estatal;Rural;26;25;25; ; ; ; ; ;20;17;13;3;22;17;22;18; ;14; ;12;13;4;3;3;2;7;4;6;7; ;2;14;3; ;1;4;12; ; ;9;10;4;8;3;15;5;5;12;10; ; ;2;10;5;18;6; ; ; ; ; 
Buenos Aires;ADOLFO ALSINA;Estatal;Urbano;19;19;19; ; ; ; ; ;18;15;8;2;14;13;19;9; ;7;1;17;8;6;4; ; ;4;4;5;1; ; ;9;10;4;1;9;2;3; ;19;12;9;12;7;9;9;1;10;8;1; ;1;10;6;15;9; ; ; ; ; 
Buenos Aires;ADOLFO GONZALES CHAVES;Estatal;Rural;23;19;18; ; ; ; ;1;15;13;6;3;9;14;15;10; ;7; ;9;8;4;5;3;1;5;4;5;4; ;1;6;3;1; ;3;4; ;1;5;6; ;1; ;15;2;2;4;2; ; ;2;8;1;15;6; ; ; ; ; 
Buenos Aires;ADOLFO GONZALES CHAVES;Estatal;Urbano;13;13;12; ; ; ; ;1;12;12;7;6;10;10;11;10; ;8;1;11;4;6;5;1;2;3;3;4;3; ;2;8;2;1; ;7; ;2; ;10;3;5;2;2;7;5; ;6;5; ; ;1;9;7;12;10; ; ; ; ; 
Buenos Aires;ALBERTI;Estatal;Rural;17;17;17; ; ; ; ; ;15;10;8;5;13;10;14;5; ;7; ;10;6;2;3;2; ;5;4;4;1; ;2;3;8;2;1;7;3; ; ;10;4;2;2;2;9;6;2;9;8; ; ;1;3;3;10;6; ; ; ; ; 
Buenos Aires;ALBERTI;Estatal;Urbano;10;10;10; ; ; ; ; ;9;6;3;2;8;7;7;5; ;3;1;7;1;4;3;1;1;2;3;2;1; ;1;3;6; ; ;9; ; ; ;9;3;2;3;3;3;7; ;6;6; ; ; ;4;3;7;5; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;237;237;236; ; ; ; ;1;203;147;78;23;140;160;184;101; ;97;8;168;26;58;34;7;3;39;37;24;16; ;15;54;21;20;9;35;3;5;5;64;13;16;13;17;107;63;64;101;71;5; ;25;83;47;208;141; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;179;162;162;5; ; ; ; ;142;121;75;32;143;134;147;95; ;66;5;150;11;22;21;10;4;27;27;24;16; ;15;1;143;64;18;70;11;5;4;142;35;32;61;70;1; ;141;97;75;11;4;7;95;80;103;62;5;47;45;44;2
Buenos Aires;ARRECIFES;Estatal;Rural;14;14;14; ; ; ; ; ;12;8;2;2;9;7;11;9; ;3; ;7;4; ;1; ; ;1;1;1;2; ; ;4;4;1;1;1;2;3; ;6;6;2;3;1;4;9;1;5;2;1;1;1;3; ;8;4; ; ; ; ; 
Buenos Aires;ARRECIFES;Estatal;Urbano;30;30;30; ; ; ; ; ;24;17;9;3;20;23;24;16; ;13;1;19;3;10;9;5;2;9;11;6;3; ;5;10;14;3;5;8;5;5;2;23;5;9;6;4;8;16;5;20;18;1; ;1;9;5;21;15; ; ; ; ; 
Buenos Aires;AVELLANEDA;Estatal;Urbano;188;169;169; ; ; ; ;1;147;115;71;26;132;133;157;93; ;64;9;140;27;45;30;10;5;29;38;19;16; ;13;81;34;28;9;68;3;5;10;113;23;26;24;24;101;49;14;56;35;5;1;15;53;40;158;106; ; ; ; ; 
Buenos Aires;AVELLANEDA;Privado;Urbano;119;111;111;3; ; ; ; ;94;95;69;41;102;92;104;60; ;45;2;100;31;19;15;10;4;17;20;15;9; ;14;2;102;22;9;77;2;2;10;101;43;27;49;55;1; ;94;45;15;19;8;3;72;65;79;50;10;31;26;29;3
Buenos Aires;AYACUCHO;Estatal;Rural;40;39;29;5;8; ; ; ;29;30;12;9;22;27;31;18; ;16; ;20;22;5;2; ; ;5;3;3;4; ;2;3;1; ; ;1;1;1;1;2;3;1;2; ;15;18;4;3;3; ; ; ;10;4;31;14; ; ; ; ; 
Buenos Aires;AYACUCHO;Estatal;Urbano;26;25;24; ;1; ; ; ;23;14;4; ;15;22;18;10; ;9;1;11;2;8;1; ; ;3;7;1;2; ;1;5;11;4;1;8;2;1; ;16;4;3;3;1;7;8;10;10;8; ; ;2;7;4;18;11; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Rural;46;46;29;4;16; ; ; ;33;31;17;11;26;26;35;25; ;15; ;18;19;2;4;1;3;2;1;4;2; ;1;8;1; ; ;2;6;1; ;3;6;1;2; ;15;13;17;8;7; ; ;1;9;2;33;8; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Urbano;61;59;58; ;1; ; ; ;46;37;27;9;38;38;46;34; ;33;4;41;10;13;10;5;2;12;11;13;8; ;9;44;4;12;8;17;5;6;1;46;13;15;10;8;32;16;9;27;22; ;1;4;24;12;53;33; ; ; ; ; 
Buenos Aires;AZUL;Privado;Urbano;23;23;23; ; ; ; ; ;17;20;12;7;21;21;21;17; ;8;2;20;3;4;3; ; ;2;4;2;2; ;1;4;17;7;3;10;2;2;1;19;13;7;11;7;3;3;17;11;9;1; ;1;8;6;15;9;1;4;7;7; 
Buenos Aires;BAHIA BLANCA;Estatal;Rural;6;6;6; ; ; ; ; ;6;6;4;3;5;4;5;5; ;1; ;5;4;1;1; ;1; ; ; ;1; ; ;2;1; ; ;1;1;1; ;3;2;1;1;1;5;1; ;2;1; ; ;1;3;2;5;3; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;197;191;191;1; ; ; ; ;171;145;81;23;144;143;170;113; ;68;8;155;46;62;43;13;12;43;44;34;26; ;25;36;87;16;6;98;1;7;3;120;32;43;36;25;119;34;37;98;79;5;5;9;60;31;167;125; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Privado;Urbano;82;80;80; ; ; ; ; ;69;66;51;36;74;65;77;48; ;40;2;77;13;12;12;9;7;24;16;21;12; ;9;1;75;9;9;54;2;3;7;76;40;35;41;36;1; ;72;48;28;14;4;2;48;41;68;45;10;22;15;19;4
Buenos Aires;BALCARCE;Estatal;Rural;34;33;32;1;1; ; ; ;27;21;14;10;22;21;29;17; ;9; ;20;13;5;6;4;4;7;6;8;3; ;3;1;6;1; ;3;2; ;1;6;3;1;2; ;21;6;4;18;15; ; ;3;6;3;18;7; ; ; ; ; 
Buenos Aires;BALCARCE;Estatal;Urbano;45;42;42; ; ; ; ; ;34;22;18;5;35;30;32;26; ;19;1;29;13;11;5;3;1;12;11;9;7; ;6;25;6;4;1;27; ;1;1;30;8;10;6;6;25;10;8;30;26; ; ;4;15;6;34;17; ; ; ; ; 
Buenos Aires;BALCARCE;Privado;Rural;5;5;5;1; ; ; ; ;3;4;2;3;3;5;5; ; ;1; ;4;2;1;3; ; ;2;2;1; ; ; ; ;4; ;1;1;1;1; ;4;4;3;3;4; ; ;5;3;2;1; ; ;4;3;5;2;1;2;1;2; 
Buenos Aires;BALCARCE;Privado;Urbano;4;4;4; ; ; ; ; ;4;4;2;3;4;4;4;1; ;4; ;4; ;2;2; ; ;2;2; ; ; ;2; ;4; ; ;4; ; ; ;4;4;3;4;3;1; ;3;4;3; ; ;1;3;3;4;2; ;3;3;1; 
Buenos Aires;BARADERO;Estatal;Rural;25;20;16;3;2; ; ;1;16;15;10;4;12;13;17;12; ;7; ;10;9;3;2;3;1;2;3;4;3; ;2;2;4; ;1;1;3;2; ;4;3;2;1;1;9;7;4;5;4; ; ;1;7;2;16;7; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Urbano;39;33;31;2;1; ; ; ;24;17;10;1;21;20;25;15; ;12;1;25;7;10;8;3; ;7;7;7;6; ;5;7;10;2;3;6;6; ; ;17;2;12;6;3;14;9;9;16;13;1; ;2;9;6;28;17; ; ; ; ; 
Buenos Aires;BARADERO;Privado;Urbano;9;9;9; ; ; ; ; ;8;9;6;4;8;7;8;7; ;5; ;9;2;5;2; ; ;1;4;2;2; ; ; ;7;2;2;3;1;1; ;7;6;6;5;4; ; ;9;7;4;2;1; ;4;4;8;6;1;2;2;2; 
Buenos Aires;BENITO JUAREZ;Estatal;Rural;13;13;13; ; ; ; ; ;12;10;9;1;12;8;13;9; ;10; ;10;5;7;6;3; ;6;5;5;4; ;7;6;6;2;1; ;7;2; ;12;4;5;2;2;6;6;1;7;7; ; ; ;7;4;10;7; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;17;17;17; ; ; ; ; ;14;14;13;1;13;14;17;14; ;10;1;14;6;6;6;1;1;3;6;1;4; ;4;1;15;2;1;2;7;2;2;16;7;8;2;3;9;7;1;13;11; ;1;1;10;9;16;12; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;182;153;153; ; ; ; ;1;136;113;53;26;106;106;141;75; ;81;3;124;15;50;28;7;2;30;37;18;13; ;13;103;8;18;12;41;18;28;4;109;38;39;22;23;83;37;27;62;42;3;3;14;54;30;147;107; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;105;82;82;9; ; ; ; ;73;69;57;28;75;66;76;46; ;39;5;77;19;15;12;5;2;16;9;17;12; ;8;3;75;43;7;38;4; ;8;75;36;22;32;49; ; ;75;37;27;4;3;3;58;47;57;36;3;27;25;25;3
Buenos Aires;BERISSO;Estatal;Urbano;58;55;55; ; ; ; ; ;49;31;15;12;33;36;46;31; ;19;2;40;6;22;5; ;1;11;17;5;7; ;6;17;9;3;1;9;7;6;1;26;4;7;3;5;35;11;8;23;17; ; ;6;25;16;53;37; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;20;20;20; ; ; ; ; ;15;14;9;2;16;16;17;11; ;4; ;17; ;2;1; ; ;2;2;3;2; ;2; ;18;8; ;9;1; ;1;18;3;4;4;5;2; ;14;13;10;1;2; ;9;7;12;11; ;8;7;7;1
Buenos Aires;BOLIVAR;Estatal;Rural;41;41;41; ; ; ; ; ;30;31;12;7;24;21;29;25; ;15; ;24;23;5;4;2;1;3;5;6;3; ; ;2;5; ; ;2;5; ;1;5;7;3;3;2;25;8;8;4;3; ; ;1;3;3;13;6; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;38;38;38; ; ; ; ; ;33;27;15;5;26;22;28;24; ;11;1;27;9;18;6;2;2;13;12;8;10; ;4;4;24; ;3;10;7;8;1;24;16;15;8;5;20;6;10;10;6; ; ;4;9;7;30;25; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7;7;7; ; ; ; ; ;6;7;5;5;7;7;7;6; ;6; ;6;1;1;1;3;2;1; ;5;2; ;3; ;7;4; ;2; ;1; ;7;5;7;5;5; ; ;5;2; ; ;1;1;6;4;7;4;1;2;2;2;1
Buenos Aires;BRAGADO;Estatal;Rural;26;26;24; ; ; ; ;2;22;17;14;5;13;12;22;12; ;8; ;17;6;4;3; ;1;3;1;2;2; ;2;11;7;3; ;12;3; ;2;13;8;4;5; ;12;8;5;9;7;1;1; ;8;2;22;10; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;31;31;31; ; ; ; ; ;29;23;19;7;28;27;30;13; ;17;3;29;9;11;7;3;2;7;8;7;2; ;4;5;26;3;2;26;2;1;1;31;11;12;10;8;19;8;4;24;20; ; ;4;13;10;29;17; ; ; ; ; 
Buenos Aires;BRAGADO;Privado;Urbano;5;5;5; ; ; ; ; ;5;5;5;3;5;5;5;4; ;5; ;5; ;1;1;1; ;1;1;1; ; ;3; ;5;2; ;4; ; ; ;5;4;2;3;3; ; ;5;1;1; ; ; ;4;4;5;4; ;1;1;3; 
Buenos Aires;BRANDSEN;Estatal;Rural;28;27;25; ; ; ; ;2;21;15;14;5;19;20;23;16; ;5;1;18;5;3;1;1; ;3;3;2;4; ; ;3; ; ; ;1;1;1; ;3; ; ; ; ;15;6;7;10;5; ; ;5;4;1;22;5; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Urbano;21;21;21; ; ; ; ; ;17;16;12;3;16;13;18;13; ;10;1;18;1;9;2;3;3;8;6;5;2; ;1;6;6;4; ;5;3;1; ;11;6;7;3;1;12;3;5;9;8; ; ;1;4;4;19;13; ; ; ; ; 
Buenos Aires;BRANDSEN;Privado;Urbano;10;9;9; ; ; ; ; ;8;5;6;2;7;6;9;5; ;3; ;8; ;2;1;1; ;3;2;3;1; ;1; ;9;1;3;5; ; ; ;9;6;2;3;3; ; ;9;5;5; ; ; ;2;1;6;2; ;2;3;2; 
Buenos Aires;CAMPANA;Estatal;Rural;18;17;16; ; ; ; ;1;16;14;5;2;11;13;17;3; ;8;1;15;5;5;4;3;1;4;4;5; ; ;1;3; ; ; ;1;2; ; ;3;1;1;2; ;8;6;3;6;5; ; ;1;4;4;15;10; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Urbano;73;72;72; ; ; ; ; ;59;53;19;8;46;45;67;27; ;28;1;55;12;24;20;4;3;14;21;14;4; ;8;20;15;8;4;26; ; ;2;35;13;13;9;6;29;20;20;33;29; ; ;4;14;11;61;41; ; ; ; ; 
Buenos Aires;CAMPANA;Privado;Urbano;39;32;32;1; ; ; ; ;26;30;18;16;28;23;34;20; ;17;1;33;4;6;5;1;3;7;5;6;4; ;3; ;33;8;1;23;2;1;1;33;30;13;19;8; ; ;30;16;6;2;6;2;11;8;16;11;2;5;4;5; 
Buenos Aires;CAÑUELAS;Estatal;Rural;26;26;26;1; ; ; ; ;18;17;11;4;12;14;20;12; ;9; ;15;7;4;3;2; ;2;3;4;3; ;1;4;5; ; ;4;5; ;1;7;5;2;3;2;12;4;10;11;11; ; ; ;9;1;18;4; ; ; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Urbano;50;50;50; ; ; ; ; ;40;29;12;6;35;35;44;24; ;22;1;34;12;14;15;1;3;11;11;8;7; ;7;6;17;6; ;13;5;1;1;23;2;8;6;3;25;12;12;27;25; ; ;2;16;11;41;22; ; ; ; ; 
Buenos Aires;CAÑUELAS;Privado;Urbano;18;18;18; ;3; ; ; ;18;15;12;8;16;15;18;13; ;6; ;17;4;2;3; ;1;2;1;3; ; ; ; ;17;4;1;10;5;3;1;16;14;4;10;8; ; ;16;13;7;6; ; ;12;9;14;6; ;1;1;1; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;9;9;8; ; ; ; ;1;8;4;2; ;7;5;8;7; ;3; ;4;3;1; ; ; ;1; ; ;1; ; ;2;2; ; ;1;2; ;1;1;4;1; ; ;4;4;1;2;2; ; ; ;1; ;7;1; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;18;18;18; ; ; ; ; ;16;11;13;7;15;14;16;10; ;11;1;15;6;8;2;2; ;6;8;3;2; ;3;13;3; ; ;15;1; ; ;15;7;12;6;7;10;5;3;13;12; ; ;1;9;7;15;12; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Rural;33;33;33; ; ; ; ; ;23;20;19;6;20;21;27;16; ;15;1;22;9;4;5;4;1;3;4;6;3; ;3;6;18; ;3;11;3;6;1;17;17;7;3;2;14;12;6;10;7; ; ;3;7; ;23;10; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Urbano;21;21;21; ; ; ; ; ;17;19;14;4;15;12;19;8; ;13;1;16;6;8;4;1;1;6;8;8; ; ;3;4;17;2;3;11;1;7; ;20;12;11;10;8;13;6;1;11;9; ; ;2;11;6;20;12; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;28;26;26;1; ; ; ; ;23;18;11;4;16;14;24;13; ;8;1;19;11;9;8;4;1;7;7;7;5; ;3;16;4;1;1;7;6;5; ;11;12;3;7;3;9;14;5;14;14; ; ; ;4;2;14;7; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;16;16;16; ; ; ; ; ;13;12;8;3;10;9;15;9; ;9;1;11;3;4;5;1; ;1;4;3;2; ;1;11;4;2;6;5; ;2; ;15;4;6;3;2;8;7;1;14;13; ; ;1;5;1;12;7; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;16;16;16; ; ; ; ; ;9;14;1;3;9;11;13;5; ;5;2;6;4;1;3; ; ;1;1;2; ; ;1; ;5;1; ;3;1; ; ;5;1; ;1; ;11;2;3;4;3; ; ;1;5; ;10;4; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;27;26;26; ; ; ; ; ;21;17;7;5;16;20;21;11; ;10;1;19;4;7;7;2;4;5;7;6;4; ;3;3;11;2;1;4;5;2; ;13;6;5;4;1;15;5;5;12;10; ; ;2;7;4;19;11; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Rural;15;15;14; ; ; ; ;1;9;11;3;2;9;11;13;10; ;4;1;5;7;1;1; ; ;2;2;2;2; ; ;7;2;1; ;6;2; ;1;3;7; ; ;2;11;3;1;4;3; ; ;1;3;2;6; ; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Urbano;8;8;8; ; ; ; ; ;7;5;3;3;6;5;5;2; ;3; ;4; ;2;1; ; ;2;1; ; ; ; ;4;1; ; ;3;1;1; ;5;4;3;3;2;3;1;3;1; ; ; ;1;2;2;3;3; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Rural;33;28;28; ; ; ; ; ;24;15;10;8;18;20;24;16; ;12;1;18;13;6;3;2; ;3;4;3;3; ;1;4;4; ;1;4;3; ; ;6;4;4;1;3;9;11;7;6;3; ;1;2;12;9;19;10; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Urbano;51;47;47; ; ;1; ; ;32;26;9;14;35;31;36;24; ;17;1;31;8;7;7;1;2;9;6;4;3; ;4;16;17;7;4;21; ;2;2;33;8;9;7;5;30;6;11;12;6; ; ;6;14;7;37;22; ; ; ; ; 
Buenos Aires;CHACABUCO;Privado;Urbano;9;9;9; ; ; ; ; ;8;7;6;5;7;7;8;8; ;4;1;9; ;4;1;1;2;3;3;2;3; ;1; ;7;3; ;5; ; ; ;7;4;4;3;2;2; ;7; ; ; ; ; ;3;2;8;6;3;3;1;2; 
Buenos Aires;CHASCOMUS;Estatal;Urbano;67;64;58;1;5; ; ;1;53;48;31;7;42;42;55;36; ;27;1;40;12;19;13;11;3;13;15;18;11; ;6;16;11;4;3;10;6;5;1;27;10;6;8;4;43;9;12;18;16; ; ;2;17;5;49;22; ; ; ; ; 
Buenos Aires;CHASCOMUS;Privado;Urbano;11;11;11; ; ; ; ; ;10;11;8;5;11;11;11;8; ;6; ;11; ;3;2;2;2;3;3;3; ; ;3; ;11;6; ;2;4;1; ;11;6;3;5;3; ; ;11;5;4; ;1; ;5;5;9;6; ;4;3;3; 
Buenos Aires;CHIVILCOY;Estatal;Rural;38;27;26; ; ; ; ;1;19;19;9;8;19;11;22;13; ;14;1;12;17;4;5;3;3;6;4;5;4; ;4;9;1; ; ;6;1;2;1;9;6;3;5;1;23;1;3;7;6; ;1; ;8; ;16;7; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Urbano;59;57;57; ; ; ; ; ;47;40;21;9;39;44;46;26; ;26;1;45;19;24;14;5;5;17;20;12;8; ;12;38;6;10;7;20;6;6; ;43;22;22;16;10;42;9;4;32;24;2;1;5;24;14;47;34; ; ; ; ; 
Buenos Aires;CHIVILCOY;Privado;Urbano;19;18;18; ; ; ; ; ;10;17;13;8;18;13;18;13; ;9; ;17; ;4;5;5;2;7;4;4;3; ;5; ;18;3;1;8;3;2;1;18;11;9;13;10; ; ;18;8;6; ;2; ;13;9;14;9;2;4;4;4;1
Buenos Aires;COLON;Estatal;Rural;11;11;11; ; ; ; ; ;10;8;6;2;7;9;10;2; ;6; ;8;3;5;2;2;1;3;3;4;1; ;1;3;4; ;1;3;2; ;1;6;3;1; ; ;1;8;2;5;5; ; ; ;3; ;8;5; ; ; ; ; 
Buenos Aires;COLON;Estatal;Urbano;21;21;21; ; ; ; ; ;16;17;9;1;15;16;18;12; ;11;1;15;2;10;5;1; ;6;8;3;3; ;1;9;9;2;4;10;1;3;1;18;5;8;7;5;6;13;2;14;11; ;1;2;9;8;19;12; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;9;9;9; ; ; ; ; ;4;7;7;2;8;6;9;6; ;2; ;9;2;1;1; ; ;2;1; ;2; ; ;2;6;3; ;4; ;1; ;8; ;1; ;2; ; ;8;6;4; ; ;2;5;3;7;3; ;3;3;3; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;17;17;17; ; ; ; ; ;14;9;4;3;10;11;13;10; ;5; ;12;4;6;4;2;1;4;4;4;4; ; ;3;4;1; ;5;2; ; ;7; ;1; ;1;6;7;4;6;6; ; ; ;5;1;10;4; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;48;47;47;1; ; ; ; ;40;32;16;8;32;32;43;20; ;18;1;37;6;20;9; ;1;8;11;10;3; ;4;29;12;3;1;37;1;2;3;40;9;12;13;3;18;16;13;21;18; ;1;2;14;8;43;28; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;9;9;9; ; ; ; ; ;8;9;6;3;9;9;8;4; ;5;1;8; ;3;4; ; ;4;4;3; ; ;2;1;8;3;1;5; ;2; ;8;1;2;3;2; ; ;9;6;2;1;1;2;6;3;7;3; ;3;3;3; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;24;24;23; ;1; ; ; ;20;17;6;3;13;16;23;9; ;9;1;14;9;7;4;1; ;5;7;5;2; ;2;8;5;2;1;5;2;3;1;11;7;3;1;2;19;1;3;8;8; ; ; ;10;5;17;9; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;16;16;16; ; ; ; ; ;11;12;8;1;13;11;12;6; ;7;1;12;3;9;5;1; ;6;7;1;1; ;3;9;2;3; ;7;2; ; ;10;6;7;3;5;10;1;4;6;6; ; ; ;7;6;14;10; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;4;4;4; ; ; ; ; ;4;2;3; ;4;4;4;3; ;1; ;4; ;1; ; ; ;1;1; ;1; ;1; ;3;1; ;1;2; ; ;3;2;2;1;2; ; ;4;3;3; ; ; ;3;2;4;3; ;2;2;2; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;19;16;9;1;6; ; ;1;14;14;12;6;10;11;15;7; ;8; ;11;10;1;1; ; ;1;1;2;1; ;1;3;3;2; ;3;1;1; ;4;3;2;1;2;10;3;3;3;2; ; ;1;3;1;10;5; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;29;27;24;2;3; ; ; ;24;18;15;2;20;19;21;13; ;14;2;21;7;4;2;1; ;2;2;5;1; ;2;5;12; ;1;15;1; ; ;15;12;11;4;4;19;4;4;15;14; ; ;1;5;1;25;16; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Estatal;Rural;28;27;26; ; ; ; ;1;25;17;17;6;21;21;26;16; ;18;1;17;14;8;5;1;2;4;5;6;2; ;4;12;8;1;1;10;6;2;1;14;16;9;7;4;18;5;4;7;7; ; ; ;7;3;21;11; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Estatal;Urbano;50;48;48; ; ; ; ; ;43;37;23;8;41;38;43;31; ;27;4;38;12;17;16;6;3;14;15;9;9; ;10;14;28;8; ;20;9;6;2;41;24;22;10;10;32;8;8;20;16;1;1;2;17;11;45;30; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Privado;Urbano;8;8;8; ; ; ; ; ;8;8;5; ;8;7;8;6; ;3; ;7; ;1; ; ; ;2; ;2;2; ; ;2;6;2;2;5; ; ; ;8;4;4;6;7;2;1;4;5;4;1; ; ;6;5;8;4;2;4;3;4; 
