provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;SAN ISIDRO;Estatal;Urbano;98;97;97; ; ; ; ; ;88;24;29;7;80;76;84;15;37;39; ; ; ;27;3;2; ;13;16;8;4;3;1;53;25;11;6;63;3; ; ; ; ; ; ; ;43;32;19;66;57;6; ;2;68; ;83; ; ; ; ; ; 
Buenos Aires;SAN ISIDRO;Privado;Urbano;192;189;189;4; ; ; ; ;183;145;144;80;186;183;184;38;85;107; ; ; ;49;35;26;14;59;57;51;9;18;34;5;180;25;41;131;11;4;3; ; ; ; ; ;2;1;159;111;47;48;10;6;143; ;127; ;1;23;26;26;5
Buenos Aires;SAN MIGUEL;Estatal;Urbano;119;113;113; ; ; ; ; ;90;28;13;7;66;78;70;10;24;23; ; ; ;27;4;3;1;13;15;8;2;5;1;25;12;12; ;19;4; ;4; ; ; ; ; ;52;34;17;47;41;3; ;3;23; ;95; ; ; ; ; ; 
Buenos Aires;SAN MIGUEL;Privado;Urbano;140;128;128;4; ; ; ; ;121;75;69;35;120;117;119;31;57;51; ; ; ;16;8;7;4;17;14;17;5;8;9;7;108;46;31;40;3;5;2; ; ; ; ; ;1; ;107;69;50;4;4;10;100; ;77; ;2;36;33;40;3
Buenos Aires;SAN NICOLAS;Estatal;Rural;7;3;3; ; ; ; ; ;2; ;1; ;1;1;2; ;1; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1; ; ; ; ; ; ; ;1; ; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;104;80;80; ; ; ; ; ;69;23;19;8;66;65;61;14;20;20; ; ; ;17;1;3; ;7;11;10;5;4;6;14;23;8;6;12;11;3;2; ; ; ; ; ;43;26;9;38;31; ; ;7;28; ;62; ; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Privado;Urbano;62;49;48;2; ; ; ; ;48;36;30;15;43;47;46;12;27;16; ; ; ;8;5;1;4;7;6;5;2;5;4;1;40;7;13;22;2;1;1; ; ; ; ; ;3;2;39;25;22;2;1; ;32; ;30; ;3;18;16;19;4
Buenos Aires;SAN PEDRO;Estatal;Rural;40;40;39; ; ; ;1; ;33;7;5;1;26;22;16;7;14;3; ; ; ;5;1;1;1;2;2;1; ; ;1;7;2;3;1;2;4; ; ; ; ; ; ; ;25;11;3;3;2; ; ;1;1; ;14; ; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;45;44;44; ; ; ; ; ;37;14;9;2;36;38;35;11;16;17; ; ; ;12;3;1;1;10;11;8;2;1;4;13;12;8;10;7;2;3; ; ; ; ; ; ;31;8;4;22;20; ; ;2;9; ;36; ; ; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;13;13;13; ; ; ; ; ;9;10;5;5;13;11;13;6;7;2; ; ; ;2;1;1;1;1;1;3;1;2; ;2;11;1;6;5; ; ;1; ; ; ; ; ; ; ;11;7;7; ; ; ;7; ;6; ; ;4;4;4;1
Buenos Aires;SAN VICENTE;Estatal;Rural;8;7;7; ; ; ; ; ;6;1;1; ;5;4;4; ;1;2; ; ; ;1; ; ; ;1;1; ; ; ; ;1;1; ; ;1;1; ; ; ; ; ; ; ;2;4;1;2;2; ; ; ; ; ;2; ; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;45;45;45; ; ; ; ; ;30;4;6;2;20;23;24;8;6;10; ; ; ;8;1; ;1;2;4;4; ; ;1;10;1;4;2;2;2;2; ; ; ; ; ; ;23;17;5;15;11;3; ;1;7; ;33; ; ; ; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;9;8;8; ; ; ; ; ;8;7;2;2;7;8;8;1;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;7;4;1;4;1; ; ; ; ; ; ; ; ; ;8;8;6; ; ;2;6; ;5; ; ;2;2;4; 
Buenos Aires;SUIPACHA;Estatal;Rural;18;18;16; ; ; ; ;3;12; ; ; ;10;10;8;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;1;2; ; ; ; ; ; ;9;3;4;3;2;1; ; ;2; ;6; ; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;12;12;12; ; ; ; ; ;9;3;1;1;8;9;8;2;4;3; ; ; ;3; ; ; ;1;4; ; ; ; ;6; ; ;2;1;1;2; ; ; ; ; ; ;6;2;4;6;4;1; ;1;2; ;7; ; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5;5;5; ; ; ; ; ;2;3;4; ;5;4;4;1;3;4; ; ; ; ; ; ; ;1; ;1; ; ; ;5; ; ;2;2; ;1; ; ; ; ; ; ; ;2;3;2; ; ;2; ;4; ;4; ; ;1;2;2; 
Buenos Aires;TANDIL;Estatal;Rural;46;40;38; ; ; ; ;2;34;7;6;2;31;23;25;5;17;9; ; ; ;7;2; ; ;2;4;2; ;1; ;14;7;2; ;1;15;3;1; ; ; ; ; ;21;11;6;14;12; ; ;2;10; ;15; ; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;74;69;69; ; ; ; ; ;64;21;19;8;51;56;62;11;28;29; ; ; ;17;4;3;2;8;14;9;3;4;8;42;10;18;7;22;11;5;3; ; ; ; ; ;33;25;9;43;39;1;1;2;29; ;50; ; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;45;45;45; ; ; ; ; ;37;25;21;13;43;38;40;15;19;19; ; ; ;7;1;2; ;6;4;7;4;2;4;1;40;22;6;16;1;1;2; ; ; ; ; ;4; ;38;28;17;4;5;2;25; ;25; ;1;8;4;4;2
Buenos Aires;TAPALQUE;Estatal;Rural;27;25;16;3;9; ; ; ;24; ;3;1;19;15;14;4;10;1; ; ; ;3; ; ; ;2;2;1; ;1; ;3; ; ; ;1;2; ; ; ; ; ; ; ;21; ;5; ; ; ; ; ;2; ;11; ; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13;12;11; ;1; ; ; ;9;4;2; ;10;8;7;3;6;5; ; ; ;3;1; ; ;3;3;1; ; ;1;3;2; ; ;2;2;1; ; ; ; ; ; ;11;1;1;4;3; ;1; ;4; ;11; ; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;10;9;9; ; ; ; ; ;7;1;4; ;6;5;7;2;3;7; ; ; ;1; ; ; ;2;1; ; ; ; ;8; ;2; ;2;5; ; ; ; ; ; ; ;4;2;2;5;4; ; ;1;1; ;6; ; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;167;160;160; ; ; ; ; ;131;38;38;10;115;110;121;21;39;57; ; ; ;40;10;4;2;27;28;14;1;8;8;101;10;25;4;68;12;10;3; ; ; ; ; ;69;44;41;90;72;5; ;10;32; ;130; ; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;158;154;154; ; ; ; ; ;141;104;120;64;149;136;146;33;82;74; ; ; ;43;28;15;13;43;37;31;11;19;25;1;145;38;35;80;12;5;5; ; ; ; ; ;1;1;129;85;52;26;4;2;112; ;90; ;1;41;21;27;1
Buenos Aires;TORDILLO;Estatal;Rural;11;7;6; ;1; ; ; ;8;2;1; ;5;3;5; ;2;2; ; ; ;2; ; ; ;1;1;3; ;1; ;4; ; ; ; ;4; ; ; ; ; ; ; ;5;1;1;2;2; ; ; ;2; ;5; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;29;28;27;1; ; ; ;1;23;3;6;1;20;14;16; ;12;8; ; ; ;3; ; ; ;2;2;1; ;2;2;10;3; ;3;4;4;3;1; ; ; ; ; ;15;10;3;8;8; ; ; ;2; ;11; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;16;16;16; ; ; ; ; ;15;9;7;2;15;13;13;2;5;6; ; ; ;5;2;2; ;4;4;6; ;1;3;11;2; ; ;11;2;1; ; ; ; ; ; ;7;8;1;11;11; ; ; ;7; ;12; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;53;53;53; ; ; ; ; ;44;2;8; ;38;27;24;4;13;8; ; ; ;5;2;3; ;5;4;4;1;2;4;19;4;2; ;2;21; ; ; ; ; ; ; ;30;8;14;3;3; ; ; ;9; ;29; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;40;40;40; ; ; ; ; ;31;12;7;6;33;31;31;5;16;11; ; ; ;12;7;2;1;14;15;7;2;4;6;12;9;7;3;4;5;2;1; ; ; ; ; ;24;7;6;24;21; ; ;2;14; ;39; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;13;13;13; ; ; ; ; ;11;10;5;4;13;12;13;3;7;6; ; ; ;4;2;2;1;3;5;4;1;1;2; ;12;6;1;3;3;1; ; ; ; ; ; ;2; ;11;10;10; ; ; ;9; ;11; ; ;4;3;3; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;33;30;29; ;2; ; ; ;25; ;5;1;17;20;20;8;9;5; ; ; ;2; ;1; ;2;2;2; ;1; ;9;3;1; ;4;4;3; ; ; ; ; ; ;11;11;7;9;6;1; ;2;1; ;11; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;53;46;46; ; ; ; ; ;40;8;8;5;38;32;36;6;16;19; ; ; ;17;3; ;1;10;10;9;3;4;8;29;5;5;3;24;2;2;1; ; ; ; ; ;20;14;8;23;20;1; ; ;10; ;34; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;16;15;15; ; ; ; ; ;15;11;11;5;14;15;15;5;7;7; ; ; ;6;1;1; ;5;5;8;1;1;3;3;12; ;1;12;2; ; ; ; ; ; ; ;1;3;10;11;7;3;1; ;14; ;15; ; ;6;7;6; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;156;146;146; ; ; ; ; ;131;40;38;12;107;113;111;16;45;38; ; ; ;38;5;5;1;20;26;21;1;6;5;28;31;23;10;24;1;3;3; ; ; ; ; ;68;30;36;78;65;5;1;6;49; ;94; ; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;115;97;97; ; ; ; ; ;93;71;61;34;91;90;94;24;38;41; ; ; ;20;9;7;2;15;17;16;2;7;9;2;85;25;35;31; ;3;1; ; ; ; ; ;1;1;74;57;36;11;6;3;78; ;63; ;1;37;34;32;4
Buenos Aires;TRES LOMAS;Estatal;Rural;10;10;10; ; ; ; ; ;7;1;1; ;6;4;5;2;4;3; ; ; ;2;1; ; ;1;1;1; ;1;1;2;2;1; ;1;2; ; ; ; ; ; ; ;5;4;1;7;7; ; ; ; ; ;3; ; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;11;11;11; ; ; ; ; ;8;6;4; ;7;6;6;2;4;3; ; ; ;2;1; ; ;1;2; ; ; ; ;3;3;2; ;1;3;2; ; ; ; ; ; ;2;4;5;7;7; ; ; ;2; ;8; ; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;101;100;100; ; ; ; ; ;92;31;22;8;89;85;95;27;46;49; ; ; ;30;6;2;2;21;23;15;6;9;8;39;48;13;7;69;1;2;3; ; ; ; ; ;27;32;32;65;52;7; ;4;51; ;72; ; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;167;162;162;4; ; ; ; ;147;115;117;64;154;144;156;47;88;92; ; ; ;43;28;19;16;51;53;44;9;21;30;2;154;15;26;127;5;2;1; ; ; ; ; ; ; ;148;85;39;32;5;8;116; ;106; ; ;21;23;29;5
Buenos Aires;VILLA GESELL;Estatal;Urbano;20;19;19; ; ; ; ; ;14;2;5; ;10;10;13;1;5;8; ; ; ;3; ; ; ; ; ; ; ; ;1;6;10;5;11; ; ;1; ; ; ; ; ; ;14;3;1;14;12; ; ;2;3; ;13; ; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;12;10;10; ; ; ; ; ;10;8;8;2;10;9;10;4;5;6; ; ; ;2;2;1; ;1;1; ; ; ; ; ;10;5;7; ; ; ; ; ; ; ; ; ; ; ;9;7;4;2; ; ;8; ;4; ; ;4;4;4;1
Buenos Aires;VILLARINO;Estatal;Rural;49;43;37;2;6; ; ; ;35;4;11;1;25;27;24;7;12;3; ; ; ;9;2;1; ;3;3;4;1;2; ;6;4;2; ;2;2;4; ; ; ; ; ; ;18;11;11;9;8; ;1; ;4; ;21; ; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;25;25;25; ; ; ; ; ;23;10;8;2;19;22;23;2;14;10; ; ; ;10;4; ;1;9;9;9;1;7;2;11;9;5;3;9;3;3;1; ; ; ; ; ;11;11;2;15;13; ; ;2;7; ;18; ; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;17;17;15;2; ; ; ; ;16;4;4;1;15;13;15;1;9;4; ; ; ;5;2; ; ;4;4;1;1;3;1;8;1;1; ;2;5;2; ; ; ; ; ; ;9;5;3;12;12; ; ; ;2; ;10; ; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;76;75;73;2; ; ; ; ;58;26;13;4;57;52;56;7;24;26; ; ; ;14;5; ; ;6;8;2;1;3;2;20;20;8;5;23;6; ;3; ; ; ; ; ;35;20;19;36;32;3; ;1;21; ;50; ; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;33;29;29; ; ; ; ; ;25;21;19;7;29;27;30;10;14;17; ; ; ;4;1;1;1;1;1;3; ;1;1;1;26;6;9;13; ;1;1; ; ; ; ; ; ;2;21;19;15;2; ;2;19; ;13; ; ;11;5;6;2
Catamarca;AMBATO;Estatal;Rural;36;36;36;1; ; ; ; ;28;4;4; ;32;22;24;15;26;8; ; ; ;6;2;1; ;3;3;2;2;2;3;8; ; ; ;1;7; ;1; ; ; ; ; ; ;1;22; ; ; ; ; ;6; ;33; ; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural;36;36;36; ; ; ; ; ;32;4;8;3;23;26;28;8;18;8; ; ; ;6; ; ; ;1;1;2; ;1; ;22; ; ;1;1;20; ; ; ; ; ; ; ; ; ;8;2;2; ; ; ;2; ;29; ; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;35;35;32;1;2; ; ; ;20;5;8;1;18;18;18;3;13;5; ; ; ;5;1;3; ;3;4;3; ;1;1;11; ; ; ;1;12; ; ; ; ; ; ; ; ;9;19; ; ; ; ; ;4; ;29; ; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16;16;16; ; ; ; ; ;12;7;5;4;8;8;12;1;9;7; ; ; ;5;3;1;1;2;2;1; ;1;1;5;1;1;2; ;3;1; ; ; ; ; ; ;1; ;13;2; ;1; ;1;7; ;12; ; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;101;99;88;2;13; ; ;1;58;15;12;5;51;43;46;21;32;21; ; ; ;6;1;2;1;3;3;3; ;5;1;24; ;1;1; ;21; ;1; ; ; ; ; ;1;30;56;1; ; ; ; ;7; ;63; ; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;19;19;19; ; ; ; ; ;11;7;6;7;9;10;12;7;7;8; ; ; ;1;2; ;1;1;1;2; ;3;2; ;4;2;2;2;1; ; ; ; ; ; ; ;1;3;15;2;1; ;1; ;8; ;19; ; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Rural;53;53;53; ; ; ; ; ;30;7;7;1;22;21;25;9;10;6; ; ; ;2;1;2; ;2;1;5; ;2; ;20;1; ; ;3;19; ; ; ; ; ; ; ; ;2;40;1;1; ; ; ;6; ;36; ; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Urbano;16;16;16; ; ; ; ; ;9;7;4;1;9;9;8;1;5;6; ; ; ;3;1; ; ;2;2;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;14;2;2; ; ; ;6; ;10; ; ; ; ; ; 
Catamarca;CAPITAL;Estatal;Urbano;103;96;96; ; ; ; ; ;77;43;32;15;64;64;67;17;34;31; ; ; ;17;3;1;1;6;8;8;1;3;2;27;11;13;10;11; ;1;5; ; ; ; ; ; ;11;68;8;1;3;1;3;39; ;87; ; ; ; ; ; 
Catamarca;CAPITAL;Privado;Urbano;23;22;22; ; ; ; ; ;20;19;16;10;20;18;21;4;15;12; ; ; ;4;5;3;3;6;4;5;1;6;3;1;18;5;9;6;2; ;2; ; ; ; ; ; ;1;17;9;2;1;3;2;12; ;20; ; ;10;11;11;6
Catamarca;EL ALTO;Estatal;Rural;48;47;47; ; ; ; ; ;37;3;4;1;35;32;31;9;16;14; ; ; ;3; ; ; ;2;2;2; ;1; ;13; ; ; ;1;11;1; ; ; ; ; ; ; ; ;32; ; ; ; ; ;2; ;30; ; ; ; ; ; 
Catamarca;Enmascarado;Estatal;Rural;23;22;15;5;3; ;1; ;17;4;4;2;15;16;13;6;10;3; ; ; ;5;1; ; ;2;2; ;3;2; ;8; ; ; ; ;8; ; ; ; ; ; ; ; ;1;12;2; ; ; ;1;4; ;18; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;13;13;13; ; ; ; ; ;13;9;11;5;13;13;13;1;9;6; ; ; ;8;4;2;2;7;7;2; ;3;3; ;9;7;1;1;2; ;1; ; ; ; ; ; ; ;12;3;1; ; ;2;6; ;12; ; ;8;10;9;1
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;15;14;14; ; ; ; ; ;10;4;3;3;8;7;11;5;5;2; ; ; ;2;1; ; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;2; ;2; ; ;3; ;11; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;70;69;69; ; ; ; ; ;57;7;8;2;48;47;49;12;32;10; ; ; ;7;1; ; ;1;1;2; ;1;1;40; ; ; ;4;37; ; ; ; ; ; ; ;1;1;57;4;2; ; ;1;4; ;50; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;17;17;17; ; ; ; ; ;14;12;7;1;12;12;13;1;5;4; ; ; ;1;1; ; ;1; ; ; ; ;1;5; ;1; ; ;3;1; ; ; ; ; ; ; ;2;14;1;1; ; ; ;7; ;12; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;32;32;32; ; ; ; ; ;24;4;6;1;17;22;18;3;10;3; ; ; ;2; ; ; ;2;2;1; ;1;1;8; ; ; ; ;6;2; ; ; ; ; ; ; ;10;18; ; ; ; ; ;2; ;15; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;32;31;26; ;5; ; ; ;25;7;1;2;15;16;14;5;12;2; ; ; ;3; ; ; ;1;1; ; ;1; ;12; ; ; ; ;12; ; ; ; ; ; ; ; ;3;20; ; ; ; ; ;5; ;14; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;11;10;10; ; ; ; ; ;8;6;4;4;7;6;5;2;6;4; ; ; ;5;1;1;1;2;2; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;6; ; ; ; ; ;2; ;8; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;55;54;41;1;14; ; ; ;29;11;5;1;33;24;25;2;5;6; ; ; ;4;1; ; ;2;1;1; ;2; ;27;2;1; ;4;25; ;1; ; ; ; ; ; ;4;34;2; ;2; ; ;5; ;43; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;22;22;22; ; ; ; ; ;16;17;13;5;17;14;15;6;11;6; ; ; ;6;4;1;1;2;2;1; ;2;2;3;10;4;7;2;1;1; ; ; ; ; ; ;2;1;14;2; ; ; ;2;7; ;17; ; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Rural;35;33;33; ; ; ; ; ;25;5;3;2;18;19;23;9;13;5; ; ; ;7;1; ; ;3;3;2;1; ; ;16; ; ; ; ;14;1; ; ; ; ; ; ; ; ;33;1; ; ; ;1;4; ;27; ; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Urbano;6;6;6; ; ; ; ; ;5;2;2;1;2;3;5;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ;1;5;1; ;1; ; ;3; ;4; ; ; ; ; ; 
Catamarca;TINOGASTA;Estatal;Rural;64;61;59; ;2; ; ; ;43;8;7;3;38;27;35;14;32;13; ; ; ;4;1; ; ;2;2;2; ;1;1;26;1;1; ;1;24; ; ; ; ; ; ; ; ;16;29; ; ; ; ; ;9; ;57; ; ; ; ; ; 
Catamarca;TINOGASTA;Estatal;Urbano;30;29;29; ; ; ; ; ;24;10;6;3;21;17;23;5;18;8; ; ; ;7;1; ;1;4;3;1; ;5;1;1;1; ; ;1;1; ; ; ; ; ; ; ;1;7;16; ; ; ; ; ;9; ;27; ; ; ; ; ; 
Catamarca;VALLE VIEJO;Estatal;Rural;16;16;16; ; ; ; ; ;8; ;1; ;5;8;6;1;2;1; ; ; ;2; ; ; ;1;1;1; ;1; ;5; ; ; ;1;4; ; ; ; ; ; ; ; ; ;11;1; ; ; ;1; ; ;13; ; ; ; ; ; 
Catamarca;VALLE VIEJO;Estatal;Urbano;24;23;23; ; ; ; ; ;17;10;5;2;15;17;18;2;10;5; ; ; ;1; ;1; ; ; ; ; ; ; ;2;1;1;2;1; ; ; ; ; ; ; ; ; ;1;20; ; ; ; ; ;9; ;18; ; ; ; ; ; 
Chaco;12 DE OCTUBRE;Estatal;Rural;31;30;30; ; ; ; ; ;23;5;12;2;17;13;22;1;10;1; ; ; ;1; ;1; ;2;1;4; ; ; ;2;1; ; ;1;2; ; ; ; ; ; ; ;3;15;4;2;1; ;1; ;2; ;8; ; ; ; ; ; 
Chaco;12 DE OCTUBRE;Estatal;Urbano;18;18;18; ; ; ; ; ;13;7;5;2;14;9;15;3;10;3; ; ; ;2; ;1;1;2;2;3; ;2; ;2;3; ;1;4;1; ; ; ; ; ; ; ;1;9;5;5;4; ;1; ;6; ;7; ; ; ; ; ; 
Chaco;1Â§ DE MAYO;Estatal;Rural;9;9;9; ; ; ; ; ;8;2;1;1;6;6;6;3;2;1; ; ; ;1; ; ; ;1;1;1;1; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2; ; ; ; ; ;3; ;4; ; ; ; ; ; 
Chaco;1Â§ DE MAYO;Estatal;Urbano;17;17;17; ; ; ; ; ;8;4;5; ;8;6;9;1;4;3; ; ; ; ; ; ; ; ; ;2; ;1; ;2;2; ; ; ;2;2; ; ; ; ; ; ;1;1;4;2;1; ; ;1;3; ;3; ; ; ; ; ; 
Chaco;2 DE ABRIL;Estatal;Rural;15;15;15; ; ; ; ; ;9;2;2; ;5;6;11; ;7;1; ; ; ;1;1;1; ;1;1;1; ;1; ;2; ; ; ; ;1; ;1; ; ; ; ; ;2;9;2; ; ; ; ; ;2; ;4; ; ; ; ; ; 
Chaco;2 DE ABRIL;Estatal;Urbano;8;8;8; ; ; ; ; ;6;2;2;2;3;5;6;1;4;1; ; ; ;1; ; ;1;1;1; ; ;1; ; ;3; ; ;3; ; ; ; ; ; ; ; ; ;5;1;1;1; ; ; ;3; ;3; ; ; ; ; ; 
Chaco;25 DE MAYO;Estatal;Rural;41;39;38;1; ; ; ; ;30;2;9;1;18;15;21;3;16;2; ; ; ;1; ;1; ;1; ;2; ; ; ;2; ; ; ;1;1; ; ; ; ; ; ; ;4;9;7;8;5; ; ;2;1; ;13; ; ; ; ; ; 
Chaco;25 DE MAYO;Estatal;Urbano;19;18;17;1; ; ; ; ;14;8;7;2;11;9;13;1;6;3; ; ; ;3; ;1; ; ;1;4; ; ;1;2;5;1; ; ;5;1; ; ; ; ; ; ;1;9;2;9;8;1; ; ;3; ;9; ; ; ; ; ; 
Chaco;9 DE JULIO;Estatal;Rural;37;35;35; ; ; ; ; ;32;3;10; ;25;24;31;8;21;1; ; ; ;2; ;1; ;3;2;3; ;2; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1;16;1;5;3; ; ;2; ; ;9; ; ; ; ; ; 
Chaco;9 DE JULIO;Estatal;Urbano;21;21;21; ; ; ; ; ;15;10;6;3;13;11;16;2;8;11; ; ; ;4; ; ; ;2;1;3; ;2;1;10;5;2;2;9;5; ; ; ; ; ; ; ;5;7;1;8;4; ;1;2;13; ;15; ; ; ; ; ; 
Chaco;ALMIRANTE BROWN;Estatal;Rural;48;45;19;2;22;1; ;3;36;2;5;1;12;11;24;5;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ;1; ; ; ; ; ; ;3;6;1; ; ; ;1;1; ;10; ; ; ; ; ; 
Chaco;ALMIRANTE BROWN;Estatal;Urbano;35;34;32;1;2; ; ; ;21;11;8;6;14;11;18;6;9;9; ; ; ;4;2;1; ;1;1;2; ;2;2;1;11; ;1;1;8;3; ; ; ; ; ; ;1;4;7;3;1; ;2; ;8; ;16; ; ; ; ; ; 
Chaco;BERMEJO;Estatal;Rural;40;40;40; ; ; ; ; ;24;6;7; ;15;16;20;3;12;5; ; ; ;3; ;2; ;1;2;4;1;1; ;1;3; ; ;1;1; ;1; ; ; ; ; ;3;10;12;6;5; ; ;1;8; ;15; ; ; ; ; ; 
Chaco;BERMEJO;Estatal;Urbano;14;14;14; ; ; ; ; ;11;6;6;2;8;7;9;1;7;3; ; ; ;1;1;1;1;1;1;1; ;1;1;3;1; ;1; ;2;1; ; ; ; ; ; ;2;6;1;1; ; ; ;1;3; ;4; ; ; ; ; ; 
