provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;ALBERTI;Estatal;Rural;18;18;18; ; ; ; ; ;16;4;1;1;13;11;11;4; ;6; ; ; ;2;3; ;1;2;2;1; ; ;1;5;3; ; ;3;5; ; ;7;4;1;2; ;7;9;2;12;12; ; ; ;4; ;6;2; ; ; ; ; 
Buenos Aires;ALBERTI;Estatal;Urbano;10;10;10; ; ; ; ; ;7;7;5;1;9;9;9;4; ;6; ; ; ;4;4;2; ;3;4;3;2; ;2;3;6;2; ;5;1;1; ;8;4;2;4; ;4;3;2;6;6; ; ; ;3; ;8;4; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;230;230;230; ; ; ; ; ;197;98;65;19;157;173;166;74; ;100; ; ; ;51;15;8;2;36;35;23;14; ;13;55;10;19;6;33;3;6;5;56;15;14;18; ;117;62;48;104;79;3;1;21;72; ;197;130; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;182;153;153;4; ; ; ; ;137;101;65;17;140;138;140;77; ;55; ; ; ;17;11;4;3;15;15;15;6; ;11;2;120;54;30;38;4;2;5;120;17;21;59; ;2; ;123;82;66;8;4;4;107; ;82;50;4;47;45;51;2
Buenos Aires;ARRECIFES;Estatal;Rural;14;14;14; ; ; ; ; ;11; ;2; ;9;5;8;4; ;2; ; ; ;2; ; ; ;1; ; ; ; ; ;2;2; ;1;2; ;1; ;3;4;2;2; ;5;8;1;7;2;4; ;1;2; ;7;2; ; ; ; ; 
Buenos Aires;ARRECIFES;Estatal;Urbano;31;31;31; ; ; ; ; ;24;15;6;2;24;23;22;11; ;13; ; ; ;11;4;1; ;8;8;3; ; ;5;7;10;5;2;2;5;2;2;17;4;6;6; ;5;19;7;20;14; ;1;5;6; ;23;16; ; ; ; ; 
Buenos Aires;AVELLANEDA;Estatal;Urbano;191;167;167; ; ; ; ; ;154;94;75;26;133;136;147;78; ;80; ; ; ;45;22;12;5;27;30;22;10; ;13;82;19;24;12;57;4;7;7;95;25;22;31; ;90;39;16;63;45;2;3;13;65; ;146;101; ; ; ; ; 
Buenos Aires;AVELLANEDA;Privado;Urbano;119;97;97; ; ; ; ; ;88;69;69;28;91;86;94;50; ;41; ; ; ;18;8;4;2;15;14;6;4; ;3; ;88;15;16;62;1;1;5;86;18;19;55; ;1; ;78;44;21;11;9;3;73; ;64;42;5;29;26;31;3
Buenos Aires;AYACUCHO;Estatal;Rural;42;41;25;3;16; ; ; ;35;1; ;1;27;27;11;20; ;2; ; ; ;5; ; ; ;2;2; ;3; ; ;5; ; ;1;1;3; ; ;3;2; ;1; ;15;19;6;3;2; ; ;1; ; ;26;10; ; ; ; ; 
Buenos Aires;AYACUCHO;Estatal;Urbano;24;23;22; ; ; ; ;1;24;13;5;1;19;24;20;10; ;11; ; ; ;8;2; ; ;6;8;3;4; ;4;8;5;5;2;1;2;3; ;13;6;4;6; ;11;9;4;8;6; ;1;1;6; ;20;13; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Rural;49;40;19;6;21; ; ; ;30;4;4;2;28;19;21;21; ;11; ; ; ;1; ; ; ; ; ; ;1; ;1;23;1; ; ;1;22; ;1;1;16;1;7; ;12;14;13;3;2; ; ;1;6; ;22;5; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Urbano;61;58;56;1;2; ; ; ;48;29;21;9;43;42;44;28; ;28; ; ; ;8;4;3; ;7;7;9;6; ;6;45; ;12;11;13;4;11; ;42;8;13;14; ;29;17;9;26;24; ; ;2;20; ;48;36; ; ; ; ; 
Buenos Aires;AZUL;Privado;Urbano;23;23;23; ; ; ; ; ;20;20;11;7;23;22;21;15; ;9; ; ; ;5;3;1;1;3;3;1;2; ;2;6;17;8;3;12;2;2; ;20;11;8;17; ;3;3;14;14;10;1;1;2;9; ;16;11; ;4;7;7; 
Buenos Aires;BAHIA BLANCA;Estatal;Rural;7;7;5; ; ; ; ;2;7;3;1;1;7;5;3;6; ;2; ; ; ;3;1;1; ;3;3;2;3; ;1;1;1; ; ;1;1; ; ;1;1;1; ; ;5; ;1;2;2; ; ; ;1; ;5;2; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;205;200;200; ; ; ; ; ;184;122;65;24;171;164;184;108; ;87; ; ; ;67;31;12;11;58;58;46;31; ;31;43;80;21;10;86;5;6;4;115;30;47;33; ;106;51;37;110;94;6;4;6;49; ;165;124; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Privado;Urbano;80;76;76; ; ; ; ; ;68;57;41;33;72;70;74;47; ;37; ; ; ;15;9;7;5;16;12;17;8; ;9;3;67;14;11;37;2;7;6;67;24;25;40; ;1; ;65;49;37;7;2;3;42; ;60;41;3;22;15;19;4
Buenos Aires;BALCARCE;Estatal;Rural;39;37;36; ;1; ; ; ;33;4;8;1;27;27;24;14; ;16; ; ; ;2;1;2; ;3;2;3; ; ;1;17;2; ; ;5;14; ; ;13;4;2;3; ;26;5;3;20;17; ; ;3;3; ;23;7; ; ; ; ; 
Buenos Aires;BALCARCE;Estatal;Urbano;45;39;39; ; ; ; ; ;33;24;16;6;31;32;31;19; ;20; ; ; ;9;4;2;2;7;9;10;2; ;8;22;2;8; ;18;1;3; ;23;10;13;5; ;24;8;8;33;29;1; ;3;12; ;33;17; ; ; ; ; 
Buenos Aires;BALCARCE;Privado;Rural;5;4;4; ; ; ; ; ;3;2;3;1;4;4;4; ; ; ; ; ; ;1;1;1;1;1;1;1; ; ; ; ;3; ;1; ;2; ; ;3;1;1; ; ; ; ;3;4;3;1; ; ;3; ;4;1;1;2;1;2; 
Buenos Aires;BALCARCE;Privado;Urbano;5;4;4; ; ; ; ; ;4;3;2;4;4;4;4;1; ;2; ; ; ;2;1; ; ;1;2; ; ; ;2;1;3;1; ;3; ; ; ;4;3;3;3; ;1; ;3;3;3; ; ; ;3; ;2;2; ;3;3;1; 
Buenos Aires;BARADERO;Estatal;Rural;25;25;21;4;3; ; ; ;21;7;4;1;18;17;11;8; ;4; ; ; ;5;2;2; ;2;4;5;1; ;1;8; ; ;1;1;5; ;1;6;2;3;3; ;10;9;4;5;5; ; ; ;5; ;15;8; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Urbano;38;36;34;1;1; ; ; ;25;12;7;1;21;24;19;11; ;8; ; ; ;5;2;1; ;6;6;7;3; ;1;2;10;4;4;3;1; ; ;11;1;9;2; ;11;12;11;14;10; ; ;4;5; ;29;19; ; ; ; ; 
Buenos Aires;BARADERO;Privado;Urbano;9;9;9; ; ; ; ; ;6;7;3;1;9;7;8;6; ;4; ; ; ;4;1;1; ;2;3;2;1; ;1; ;6;3;3;2; ; ; ;6;1;3;2; ; ; ;7;6;6; ; ; ;7; ;8;5; ;2;2;2; 
Buenos Aires;BENITO JUAREZ;Estatal;Rural;13;13;13; ; ; ; ; ;13;7;3; ;11;10;12;6; ;5; ; ; ;3; ; ; ;3;2;2;1; ; ;9;3;1; ;2;5;3;1;11;3;1;2; ;7;4;1;5;5; ; ; ; ; ;11;5; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;17;17;17; ; ; ; ; ;16;15;9;1;16;15;17;9; ;9; ; ; ;7;4;2; ;5;4;3;3; ;2;5;8; ; ;1;7; ;6;13;6;8;5; ;9;7;1;13;11; ; ;2;4; ;16;13; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Privado;Urbano;6;6;6; ; ; ; ; ;6;5;6;3;6;6;6;4; ;3; ; ; ;2;2; ;1;2;2;1;2; ;1; ;6;1; ; ;4; ;1;6;3;2;3; ; ;1;5;3;3; ; ; ;4; ;4;3; ;2;2;1;1
Buenos Aires;BERAZATEGUI;Estatal;Urbano;180;166;166;1; ; ; ; ;143;98;41;18;128;121;139;72; ;85; ; ; ;38;17;5;3;26;26;17;6; ;9;92;14;29;14;45;14;10;2;95;31;21;28; ;82;36;33;68;52; ;2;14;38; ;155;104; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;106;91;91;1; ; ; ; ;84;62;54;21;88;79;84;42; ;37; ; ; ;11;8;5;3;12;11;12;6; ;9;1;80;41;16;29;3;3;5;78;21;23;44; ;2; ;72;48;35;7;3;3;62; ;60;41;2;27;24;25;3
Buenos Aires;BERISSO;Estatal;Urbano;58;58;58; ; ; ; ; ;48;22;13;5;37;46;44;21; ;17; ; ; ;21;5;1; ;8;12;3;3; ;2;7;4;3;1;4;3; ; ;11;2;3;6; ;38;10;10;23;21; ; ;2;15; ;51;35; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;19;15;15; ; ; ; ; ;13;8;3; ;12;13;13;5; ;4; ; ; ; ; ; ; ; ; ;1; ; ; ; ;16;4;3;6;2; ;2;15;4;2;3; ;2; ;12;10;7;1;1;1;5; ;9;7; ;8;7;7;1
Buenos Aires;BOLIVAR;Estatal;Rural;41;40;40; ; ; ; ; ;29;8;8;2;23;19;17;17; ;4; ; ; ;1; ; ; ; ; ;1; ; ; ;3;2; ; ;1;4;1; ;5;2;1; ; ;21;8;10;3;3; ; ; ;3; ;6;4; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;38;37;37; ; ; ; ; ;32;20;12;2;28;25;27;18; ;9; ; ; ;13;3; ; ;4;5;3;2; ;2;6;12;4;3;5;6;1;1;18;4;7;5; ;19;5;11;12;8;1; ;3;7; ;24;21; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7;7;7; ; ; ; ; ;7;7;5;1;7;6;7;4; ;3; ; ; ;1;1;1; ;1;2;6;1; ;3; ;7;4; ;3; ; ; ;7;5;6;3; ; ; ;7;2;1; ;1; ;7; ;6;6; ;2;2;2;1
Buenos Aires;BRAGADO;Estatal;Rural;27;27;26; ; ; ; ;1;23;5;2;1;16;15;10;11; ;3; ; ; ;4; ; ; ;2;3;3; ; ; ;6;3;3;1;3;3;1; ;9;2;3;3; ;16;5;5;13;12; ; ;1;3; ;22;6; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;30;29;28; ; ; ; ;1;28;22;16;8;27;27;28;12; ;14; ; ; ;14;4;2;1;9;8;7;1; ;1;7;12;6;1;12; ;1;1;19;7;8;8; ;12;14;2;20;17; ; ;3;10; ;28;18; ; ; ; ; 
Buenos Aires;BRAGADO;Privado;Urbano;5;5;5; ; ; ; ; ;5;5;5;3;5;5;5;3; ;4; ; ; ;1;1;1; ;1;1;1;1; ;2; ;5; ;1;4; ; ; ;5;2;1;3; ;1; ;3;2;2; ; ; ;4; ;4;3; ;1;1;3; 
Buenos Aires;BRANDSEN;Estatal;Rural;27;24;20; ; ; ; ;4;20;9;7;1;14;19;18;4; ;8; ; ; ;2; ;1; ;1;2;1;1; ; ;7; ; ; ;1;6; ; ;5;3;1;2; ;13;5;4;9;5;1; ;3;3; ;19;5; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Urbano;22;22;21; ; ; ; ;1;16;14;8;3;16;15;17;8; ;11; ; ; ;7;5;1;2;5;5;4;2; ;4;7;1;6; ;2;2; ; ;7;4;7;1; ;13;3;6;6;4; ; ;2;5; ;22;16; ; ; ; ; 
Buenos Aires;BRANDSEN;Privado;Urbano;9;6;6; ; ; ; ; ;5;4;3;1;5;4;6;3; ;3; ; ; ;2; ; ; ;1; ;1;1; ; ; ;6;1;2;3; ; ;1;6; ;1;1; ; ; ;6;5;5; ; ; ;2; ;5;2; ;2;3;2; 
Buenos Aires;CAMPANA;Estatal;Rural;18;17;14; ; ; ; ;3;16;6;2;2;13;16;11;6; ;6; ; ; ;6; ;1; ;4;4;2;2; ;1;7; ; ; ;3;5; ; ;5;1;1;2; ;9;3;4;9;9; ; ; ;6; ;15;10; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Urbano;73;72;72; ; ; ; ; ;64;40;20;5;53;50;64;19; ;30; ; ; ;25;11;3;2;17;21;13;1; ;6;18;18;9;6;18; ;3;1;35;10;15;12; ;29;20;20;32;28;1; ;3;12; ;57;38; ; ; ; ; 
Buenos Aires;CAMPANA;Privado;Urbano;38;32;32;2; ; ; ; ;22;29;21;17;31;27;32;15; ;21; ; ; ;3;4;2;2;4;3;6;1; ;3; ;32;8;2;22;4;3;1;32;21;9;19; ; ; ;27;18;10;4;2;2;10; ;19;11;1;5;4;5; 
Buenos Aires;CAÑUELAS;Estatal;Rural;25;22;21;1; ; ; ;1;18;5;5; ;14;12;12;11; ;9; ; ; ;2;1; ; ;1;1;2; ; ; ;6;3; ; ;2;8; ; ;7;2;2;4; ;11;5;6;11;10;1; ; ;3; ;13;3; ; ; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Urbano;50;48;48; ; ; ; ; ;41;21;16;7;38;37;39;17; ;22; ; ; ;12;8;5;3;9;12;11;3; ;3;12;6;5;1;6;2;4;2;17;4;7; ; ;24;12;12;28;25; ; ;3;12; ;36;22; ; ; ; ; 
Buenos Aires;CAÑUELAS;Privado;Urbano;18;14;14; ; ; ; ; ;13;10;8;4;13;13;14;9; ;5; ; ; ;2;1;1; ;3;1;1;1; ; ; ;14;4;4;5;4;1;2;12;10;2;8; ;1; ;13;8;5;1; ;2;8; ;9;6; ;1;1;1; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;9;9;8; ; ; ; ;1;6;1; ; ;6;5;6;3; ;1; ; ; ;1; ; ; ;2;1;1;1; ; ;1;1; ; ;1; ;1; ; ;2; ; ; ;6;2; ;4;1; ; ;3; ; ;6;1; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;17;17;17; ; ; ; ; ;14;10;9;5;14;14;15;6; ;11; ; ; ;7;4;2; ;6;8;7;1; ;4;15; ; ; ;13;1;2; ;12;4;9;9; ;8;7;2;11;9; ; ;2;9; ;15;10; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Rural;33;32;32; ; ; ; ; ;27;7;8;2;21;23;17;10; ;13; ; ; ;6;1;3; ;4;4;4;2; ;3;13;7;1;2;7;7;2;1;9;7;6;5; ;15;10;7;11;9; ; ;2;2; ;20;10; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Urbano;21;18;18; ; ; ; ; ;15;14;7;4;13;13;16;7; ;9; ; ; ;7;4;3;2;2;4;6;1; ;4;2;13;2;3;10; ;2; ;15;7;10;7; ;14;3;1;12;9;1; ;2;3; ;16;10; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;27;27;26;1; ; ; ;1;23;5;4;1;17;18;13;13; ;7; ; ; ;7; ; ; ;4;4;2;2; ; ;11;1; ;1;4;5;3; ;10;5;1;5; ;12;13;2;13;13; ; ; ;4; ;13;9; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;16;16;16; ; ; ; ; ;15;8;6;1;11;11;12;6; ;7; ; ; ;7;4;1; ;3;5;3;1; ;2;8;3;1;5;3;1;2; ;10;2;5;4; ;8;8; ;12;11; ; ;1;5; ;13;7; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;16;15;15; ; ; ; ; ;12;4;4;2;10;10;7;6; ;1; ; ; ;2; ;2; ;2;4;3;2; ;1; ;3; ; ;1;1;1; ;1;2; ; ; ;9;4;2;2;1;1; ; ;1; ;9;4; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;26;26;26; ; ; ; ; ;22;13;6;4;17;17;17;12; ;13; ; ; ;5;3;3;1;5;5;4;3; ;3;2;8;2; ;2;3;2;1;9;5;5;6; ;15;5;6;11;8;1; ;2;5; ;21;9; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Rural;19;19;15;1;3; ; ;1;15;1; ; ;11;14;7;10; ; ; ; ; ;1; ; ; ;1;1; ;1; ; ;3; ; ; ;1;1;1; ;1;2; ;1; ;15;3;1;1;1; ; ; ; ; ;6; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Rural;34;33;33; ; ; ; ; ;25;6;3;3;19;18;14;16; ;6; ; ; ;3;1; ; ;2;1;2;1; ;2;2;4; ;2;2;2; ; ;4;1;1;4; ;12;15;2;5;4; ; ;1;3; ;21;12; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Urbano;51;40;39; ; ; ; ;1;33;21;9;10;28;28;31;13; ;22; ; ; ;5;3; ; ;4;5;3;1; ;1;14;10;5;2;15;1;2;1;22;13;11;12; ;19;8;10;19;18; ; ;1;11; ;32;17; ; ; ; ; 
Buenos Aires;CHACABUCO;Privado;Urbano;9;9;9; ; ; ; ; ;6;4;8;4;9;8;9;9; ;4; ; ; ;1;1;2;2;4;3;2;4; ;2; ;8;4; ;3; ;1; ;8;3;3;2; ;2; ;6;2;2; ; ; ;2; ;8;4;1;3;1;2; 
Buenos Aires;CHASCOMUS;Estatal;Urbano;65;52;48;1;4; ; ; ;44;20;15;5;37;36;37;26; ;19; ; ; ;8;4;2; ;6;4;7;4; ;3;17;6;7;1;8;7;1; ;20;9;11;7; ;28;13;5;13;13; ; ; ;9; ;42;17; ; ; ; ; 
Buenos Aires;CHASCOMUS;Privado;Urbano;10;9;9; ; ; ; ; ;9;7;4;2;8;9;9;6; ;5; ; ; ;2;2;1; ;2;4;1;2; ;1; ;9;6; ;1;3; ; ;9;3;2;4; ; ; ;9;3;2; ;1; ;5; ;8;4; ;4;3;3; 
Buenos Aires;CHIVILCOY;Estatal;Rural;36;36;34; ;1; ; ;1;32;3;7;1;24;23;22;20; ;3; ; ; ;7;1;2;1;5;5;4;5; ; ;1;2; ; ; ;2;1; ;3;2;2;2; ;31;3;2;16;13;1;1;1;2; ;23;7; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Urbano;59;59;59; ; ; ; ; ;47;32;20;10;42;49;46;26; ;27; ; ; ;26;15;6;4;13;19;15;7; ;11;30;6;8;7;13;5;10; ;35;21;16;17; ;45;8;5;37;27;2;1;7;13; ;51;38; ; ; ; ; 
Buenos Aires;CHIVILCOY;Privado;Urbano;18;18;18; ; ; ; ; ;14;15;15;8;18;15;16;13; ;7; ; ; ;5;4;4;3;3;3;2;3; ;2; ;17;3; ;9;4;1;1;17;7;4;7; ; ; ;17;13;4;1;8; ;12; ;12;9; ;4;4;4;1
Buenos Aires;COLON;Estatal;Rural;11;11;11; ; ; ; ; ;9;6;2; ;8;7;9;3; ;1; ; ; ;2;1; ; ;2;2;1; ; ; ;3;2; ; ;1;4; ;1;5;2;1; ; ; ;9;2;6;6; ; ; ;1; ;7;4; ; ; ; ; 
Buenos Aires;COLON;Estatal;Urbano;21;21;21; ; ; ; ; ;18;13;12;2;17;18;20;10; ;11; ; ; ;12;8;1; ;9;11;8;2; ;3;12;7;2;4;7;3;4;1;19;5;10;9; ;5;14;2;17;16; ; ;1;10; ;19;13; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;8;8;8; ; ; ; ; ;8;7;7; ;8;8;8;2; ;3; ; ; ;2; ; ; ;2;2; ;1; ; ;2;6;3; ;4; ;1; ;7; ; ;5; ; ; ;7;6;6; ; ; ;6; ;5;4; ;3;3;3; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;16;15;15; ; ; ; ; ;15;2;2; ;11;9;7;7; ;2; ; ; ;7; ; ; ;4;3;3;2; ; ;5; ;1;1;3;2; ; ;5; ;1; ; ;8;5;2;5;4; ; ;1;1; ;9;6; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;48;46;46;1; ; ; ; ;45;26;18;5;39;39;40;17; ;28; ; ; ;21;12;2;2;15;19;15;1; ;11;34;8;4;4;36;1;1;5;40;12;15;11; ;20;18;7;25;17;1;1;6;11; ;40;30; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;9;9;9; ; ; ; ; ;9;9;5;1;9;9;8;1; ;5; ; ; ;4;4;1; ;4;3;1; ; ;2;2;7;2; ;6; ;3; ;9;1;1;3; ; ; ;9;6;4; ; ;2;7; ;7;3; ;3;3;3; 
