provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;25 DE MAYO;Estatal;Rural;50;50;48; ;1; ; ;1;36;35;22;11;33;32;39;19; ;22;1;28;14;9;6;3;1;9;8;5;1; ;3;9;14;2;3;14;4;3; ;15;16;9;8;7;36;8;6;14;10; ;1;3;15;5;30;13; ; ; ; ; 
Buenos Aires;25 DE MAYO;Estatal;Urbano;44;44;44; ; ; ; ;1;32;23;19;2;32;24;30;17; ;20;1;22;8;11;3; ; ;4;5;3;1; ;4;7;21;4; ;26; ;2; ;27;10;12;9;5;21;8;13;19;13;1; ;5;13;3;35;20; ; ; ; ; 
Buenos Aires;25 DE MAYO;Privado;Urbano;9;9;9; ; ; ; ; ;7;6;4;2;9;7;9;1; ;3; ;8; ;2;3; ; ;2;2;1; ; ;1; ;9;1;1;5;1; ;1;9;1;2;2;4; ; ;9;8;7; ; ;1;6;4;7;4; ;2;2;3; 
Buenos Aires;9 DE JULIO;Estatal;Rural;52;52;52; ; ; ; ; ;46;35;21;11;43;40;37;27; ;19;3;22;23;12;4;4; ;7;7;10;3; ;2;15;7;5;3;9;4;2;2;17;9;9;5;5;34;7;10;10;6; ;1;3;15;6;38;22; ; ; ; ; 
Buenos Aires;9 DE JULIO;Estatal;Urbano;39;39;38;1; ; ; ; ;33;21;15;6;28;27;31;15; ;18;2;29;6;13;7;2;1;11;9;10;5; ;5;13;16;4;6;18;1;1;2;28;10;12;7;8;22;9;7;13;8; ;1;4;16;9;34;25; ; ; ; ; 
Buenos Aires;9 DE JULIO;Privado;Urbano;6;6;6; ; ; ; ; ;5;6;5;4;6;5;6;3; ;6;1;6;1;1;1;2; ; ;1;2; ; ; ; ;6; ;2;1;2;1; ;6;6;4;4;5; ; ;6;5;4;1; ; ;5;5;6;5; ;2;2;2; 
Buenos Aires;ADOLFO ALSINA;Estatal;Rural;26;26;26; ; ; ; ; ;20;15;12;8;21;16;19;16; ;13;1;10;13;2;1;2; ;2;2;1;3; ;1;16;3; ;1;2;16; ; ;10;9;4;10;2;11;7;5;7;6; ; ;1;7;2;13;5; ; ; ; ; 
Buenos Aires;ADOLFO ALSINA;Estatal;Urbano;19;19;19; ; ; ; ; ;17;13;4;1;14;11;19;8; ;10; ;14;5;5;2; ; ;2;1;3; ; ;1;10;9;3;1;10;3;3; ;19;9;10;9;6;8;11; ;15;14;1; ; ;9;4;15;10; ; ; ; ; 
Buenos Aires;ADOLFO GONZALES CHAVES;Estatal;Rural;24;21;21; ; ; ; ; ;18;14;4;3;14;16;18;13; ;7; ;10;8;3;2;2;1;3;4;4;2; ;1;7;2;1;1;3;3;1;2;7;6; ;2;1;12;5;2;6;6; ; ; ;13;1;18;6; ; ; ; ; 
Buenos Aires;ADOLFO GONZALES CHAVES;Estatal;Urbano;13;10;10; ; ; ; ; ;8;7;6;2;8;8;8;8; ;6; ;6; ;5;2;1; ;2;3;3;2; ;2;7;1; ; ;4; ;4; ;8;2;4;4;3;4;3;1;5;3; ; ;2;5;2;9;7; ; ; ; ; 
Buenos Aires;ALBERTI;Estatal;Rural;17;17;17; ; ; ; ; ;15;10;9;5;15;12;16;5; ;7; ;11;8;3;4;2;1;4;2;5;2; ;1;3;9; ; ;8;4; ; ;10;8;3;3;3;7;8;2;9;9; ; ; ;5;3;11;7; ; ; ; ; 
Buenos Aires;ALBERTI;Estatal;Urbano;10;10;10; ; ; ; ; ;9;7;5;2;9;9;9;6; ;5;1;6; ;4;5;2;1;4;4;3;2; ;2;2;8; ; ;10; ; ; ;9;4;2;3;3;5;4;1;6;6; ; ; ;4;2;7;5; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;234;233;233; ; ; ; ; ;195;139;68;20;162;176;182;98; ;88;1;155;17;58;34;10;3;37;42;23;18; ;18;41;19;16;10;27;1;5;3;55;8;12;9;15;106;67;56;86;58;1; ;27;80;47;205;145; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;181;155;155;4; ; ; ; ;140;102;57;31;143;133;138;78; ;58;3;130;10;31;20;8;7;35;29;24;15; ;16;2;134;55;24;63;5;2;3;135;30;27;47;52;1; ;141;87;68;12;4;3;87;70;104;65;3;48;45;48;2
Buenos Aires;ARRECIFES;Estatal;Rural;14;14;14; ; ; ; ; ;12;6;2;1;9;7;12;8; ;4; ;6;7;3; ; ; ;1;2;1; ; ; ;3;4;1;2;1;1;2; ;6;4;3;4;2;6;7;1;7;3;1; ;3;8;1;9;5; ; ; ; ; 
Buenos Aires;ARRECIFES;Estatal;Urbano;31;31;31; ; ; ; ; ;24;16;10;2;25;25;25;10; ;15; ;19;4;10;6;4; ;8;9;5;1; ;5;5;17;3;5;8;3;5;2;21;3;5;4;4;7;16;8;17;15;1;1; ;10;4;24;13; ; ; ; ; 
Buenos Aires;AVELLANEDA;Estatal;Urbano;187;171;171; ; ; ; ; ;151;106;75;28;146;137;159;85; ;69;5;127;26;44;21;9;4;27;28;18;10; ;14;79;34;30;9;67;1;8;8;109;28;23;23;16;102;41;18;59;41;2;2;14;61;44;159;110; ; ; ; ; 
Buenos Aires;AVELLANEDA;Privado;Urbano;119;108;108; ; ; ; ; ;94;88;71;32;106;93;105;51; ;48;6;95;26;13;11;8;1;14;13;14;2; ;10; ;104;23;10;77; ;2;2;101;39;29;48;53;1; ;93;46;23;11;8;4;71;58;74;48;8;28;26;29;3
Buenos Aires;AYACUCHO;Estatal;Rural;41;39;29;3;9; ; ; ;30;29;13;8;28;28;32;19; ;11; ;12;17;6;5; ; ;3;3;4;4; ;2;2;3; ; ;3;1;1; ;1;4;1; ; ;15;17;4;6;6; ; ; ;4;1;25;9; ; ; ; ; 
Buenos Aires;AYACUCHO;Estatal;Urbano;26;26;24;1; ; ; ;1;24;15;5;3;21;24;21;14; ;10; ;15;2;8;4; ; ;6;9;8;3; ;2;8;10;5; ;7;4;3; ;17;9;6;6;6;11;8;7;9;6; ;1;2;10;4;20;14; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Rural;46;42;28;4;12; ; ;2;35;26;20;11;26;24;31;22; ;10; ;18;16;4;3;1;1; ;2;2;1; ;2;9;1;2; ; ;8; ; ;6;6;1;1; ;14;14;16;6;5; ; ;1;13;4;33;7; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Urbano;62;57;56;1;1; ; ; ;47;33;21;10;39;38;41;33; ;31;1;39;7;12;8; ; ;10;9;7;4; ;6;42; ;8;7;20;5;5;1;40;13;13;13;6;34;14;10;24;17; ; ;7;20;12;52;31; ; ; ; ; 
Buenos Aires;AZUL;Privado;Urbano;23;22;22; ; ; ; ; ;18;17;13;8;20;19;21;15; ;7;1;19;4;4;3; ; ;2;2;1; ; ;1;5;16;6;2;12;1;2;1;19;12;7;9;4;4;2;15;10;7; ; ;3;7;4;13;9;1;4;7;7; 
Buenos Aires;BAHIA BLANCA;Estatal;Rural;6;6;4; ; ; ; ;2;6;6;3;2;4;3;6;3; ;2; ;5;4;3;1; ; ;1;1; ;1; ; ;2;1; ; ;1;1;1; ;2;3;2;1;1;5;1; ;3;3; ; ; ;3;2;4;2; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;200;198;198; ; ; ; ; ;176;145;77;21;165;156;182;110; ;90;4;136;38;72;40;15;9;55;57;39;29; ;28;39;86;17;6;94;4;4;3;124;33;48;30;22;113;41;41;97;85;5;1;6;57;30;174;126; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Privado;Urbano;81;80;80; ; ; ; ; ;71;67;52;35;77;74;77;45; ;43;3;70;14;18;12;10;6;26;21;24;8; ;15;1;75;14;11;48;1;5;3;76;37;30;41;35;2; ;76;58;38;8;9;3;42;33;71;46;2;22;15;19;4
Buenos Aires;BALCARCE;Estatal;Rural;36;30;29; ;1; ; ; ;24;15;16;6;19;21;28;13; ;11; ;12;5;2;2;1;1;2;2;3;2; ;1;5;4;1; ;3;2;3; ;8;5;2;3;1;19;7;4;20;18; ; ;2;11;3;20;7; ; ; ; ; 
Buenos Aires;BALCARCE;Estatal;Urbano;45;44;43; ;1; ; ; ;38;27;19;5;33;33;36;20; ;19; ;29;9;13;9;4;1;12;14;10;7; ;6;30;3;7; ;24;1;2;2;32;9;9;6;6;26;8;9;33;28; ; ;5;14;9;35;21; ; ; ; ; 
Buenos Aires;BALCARCE;Privado;Rural;5;5;5;2; ; ; ; ;3;4;4;2;5;4;5;2; ;1; ;4;3;2;3;1;1;1;1;1;1; ; ; ;4;2; ; ;1;1; ;4;3;2;2;3; ; ;4;2;1;1; ; ;2;2;4;2;1;2;1;2; 
Buenos Aires;BALCARCE;Privado;Urbano;4;4;4; ; ; ; ; ;4;4;2;1;4;4;4;1; ;1; ;4;1;2;2; ; ;2;2; ; ; ;1; ;4; ; ;3; ; ;1;4;4;2;3;2;1; ;3;4;4; ; ; ;3;2;4;2; ;3;3;1; 
Buenos Aires;BARADERO;Estatal;Rural;25;25;21;4;4; ; ; ;22;20;7;5;17;17;21;13; ;9; ;14;8;6;5;1;2;3;5;4;2; ;2;3;5; ;1; ;4;1;3;6;2;2;1;3;10;8;6;5;4; ; ;1;10;2;16;8; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Urbano;38;37;35;2;2; ; ; ;28;18;11;1;26;24;28;20; ;9;1;26;5;5;4;1; ;4;4;6;1; ;1;3;15;3;7;5;3; ; ;17;2;8;4;2;13;11;10;10;7; ; ;3;10;6;29;19; ; ; ; ; 
Buenos Aires;BARADERO;Privado;Urbano;9;8;8; ; ; ; ; ;7;8;5;3;8;7;8;7; ;4; ;7;3;5;2; ;1;2;5;2;3; ; ; ;7;4;3;3; ; ; ;7;5;5;3;6; ; ;8;7;4;1;1;1;6;4;6;5;1;2;2;2; 
Buenos Aires;BENITO JUAREZ;Estatal;Rural;13;13;13; ; ; ; ; ;12;8;7;2;11;11;11;8; ;7; ;7;2;2; ;1; ;1;1;1; ; ;1;10;2; ;1;3;6;1;1;12;5;2;1; ;8;5; ;3;3; ; ; ;10;4;11;5; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;17;17;17; ; ; ; ; ;15;15;13;2;15;16;17;12; ;11;1;13;4;6;7;3; ;6;6;5;4; ;1;5;11; ; ;3;6;2;5;16;7;8;5;2;9;6;1;12;11; ; ;1;7;4;17;15; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;182;155;155;1; ; ; ; ;143;107;45;23;123;117;133;69; ;79;3;113;11;43;17;3;1;20;23;9;5; ;9;101;13;19;10;33;16;37;5;107;36;29;26;14;91;32;31;57;39; ;3;15;46;27;153;115; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;106;95;94;5; ; ; ;1;83;70;58;26;89;79;85;44; ;42;4;82;16;17;14;9;5;19;17;20;7; ;11;2;83;46;12;42;3;2;6;80;33;25;39;45; ; ;88;44;26;8;4;6;65;55;57;39;1;27;25;25;3
Buenos Aires;BERISSO;Estatal;Urbano;57;54;54; ; ; ; ; ;47;28;14;8;36;41;38;25; ;15; ;36;5;25;6;1;1;15;19;5;5; ;1;10;11;5; ;9;3;4; ;21;2;5;5;5;39;8;8;18;13; ; ;5;19;11;54;33; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;20;17;17; ; ; ; ; ;16;11;8;1;14;15;16;8; ;3; ;14; ;2;1; ; ;2;2;2;2; ; ; ;17;7;1;8;1; ;2;17;3;3;3;4;2; ;13;9;7;1;1; ;6;6;12;9; ;8;7;7;1
Buenos Aires;BOLIVAR;Estatal;Rural;41;41;41; ; ; ; ; ;29;25;14;4;26;25;29;24; ;20;1;20;16;3; ; ; ; ; ;1; ; ; ;5;2;1; ; ;6; ; ;7;4;1; ;1;23;9;9;4;4; ; ; ;4;1;12;5; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;38;38;38; ; ; ; ; ;34;28;14;4;30;26;28;20; ;11;1;25;8;13;4; ;1;6;8;2;3; ;3;7;17;3;3;9;5;4;1;24;4;10;3;1;22;4;12;10;9; ; ;1;8;5;29;22; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7;5;5; ; ; ; ; ;5;5;4;1;5;5;5;4; ;2; ;4; ; ; ;1; ; ; ;3;1; ;2; ;5;4; ;2; ; ; ;5;3;4;3;4;2; ;3;2; ; ;1;1;5;4;4;4;1;2;2;2;1
Buenos Aires;BRAGADO;Estatal;Rural;27;27;26; ; ; ; ;1;26;17;12;5;19;17;21;15; ;13;1;18;7;5;3;2;1;3;3;3;2; ;3;9;8;5; ;10;2; ; ;13;8;2;3;1;13;8;6;15;15; ; ; ;6;2;24;8; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;30;30;30; ; ; ; ; ;30;22;14;11;27;27;30;15; ;15;2;30;10;13;6;1;2;9;10;6;4; ;2;6;24;3;4;23;2; ;2;30;10;11;7;7;17;9;3;22;19; ; ;3;14;9;29;19; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Rural;28;24;23; ; ; ; ;1;17;11;10;4;11;15;17;11; ;6; ;12;5;3; ;1; ;4;3;1;2; ; ;7;1;1; ;2;4;1; ;7;5; ;2; ;11;10;4;11;5; ; ;6;10;2;22;6; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Urbano;21;20;20; ; ; ; ; ;15;15;8;2;12;13;15;9; ;6;1;15;1;8;3;1; ;4;5;2;1; ; ;6;4;6; ;2;1;2; ;9;4;6;2;2;11;5;4;7;5; ; ;2;8;4;18;13; ; ; ; ; 
Buenos Aires;BRANDSEN;Privado;Urbano;9;8;8; ; ; ; ; ;7;5;4;2;6;6;6;5; ;2; ;6; ;1; ; ; ;1;1; ;1; ; ;1;7;2;2;3; ; ;1;8;2;2;2;2; ; ;7;6;6; ; ; ;6;2;4;2; ;2;3;2; 
Buenos Aires;CAMPANA;Estatal;Rural;18;17;16; ; ; ; ;2;14;12;7;3;12;15;16;6; ;7; ;11;5;5;2;2; ;1;4;3; ; ;2;4; ; ; ;2;2; ; ;4;1;1;1;1;7;4;5;8;7; ; ;1;7;6;14;11; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Urbano;73;68;68; ; ; ; ; ;60;46;17;6;54;49;65;36; ;32; ;49;5;20;15;3;2;15;15;10;4; ;8;11;15;9;3;14; ;1;1;26;8;7;4;2;26;21;20;28;22;2;1;3;15;13;53;33; ; ; ; ; 
Buenos Aires;CAMPANA;Privado;Urbano;39;33;33;2; ; ; ; ;27;30;22;14;31;30;33;17; ;19;2;30;6;9;6;2;1;6;7;8;2; ;4;1;32;5;1;24;2;3;3;33;25;13;18;6; ; ;28;18;8;4;3;3;14;7;23;11;2;5;4;5; 
Buenos Aires;CAÑUELAS;Estatal;Rural;26;26;26;1; ; ; ; ;19;11;9;4;15;15;21;11; ;13; ;17;6;4;2;4;1;3;3;4;3; ;3;5;5; ; ;4;6; ;1;9;4;3;2; ;13;6;6;10;9; ;1; ;5;1;14;6; ; ; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Urbano;50;50;50; ; ; ; ; ;41;27;18;4;38;39;40;23; ;23; ;33;12;12;11;5;2;11;12;9;6; ;4;6;11;4;2;7;3;1;1;17;4;5;2;1;26;11;11;30;23; ; ;7;18;7;38;21; ; ; ; ; 
Buenos Aires;CAÑUELAS;Privado;Urbano;18;14;14; ; ; ; ; ;12;10;10;5;14;10;14;12; ;5;1;13;5; ;1; ; ;1;1;1; ; ; ; ;13;1;2;8;5;2; ;13;10;5;9;8; ; ;13;7;5;1; ;1;7;4;10;4; ;1;1;1; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;9;9;8; ; ; ; ;1;8;4;2; ;5;6;8;5; ;3; ;3;2;3; ; ; ;3;2;3;2; ;1;1;3; ; ;2;1;1; ;2;4;1;1; ;4;4;1;2;2; ; ; ;5;1;8;3; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;18;18;18; ; ; ; ; ;15;11;9;6;15;13;16;6; ;11; ;14;5;6;3;2; ;6;6;6;1; ;4;13;3; ;1;14;1;1; ;15;5;11;7;4;10;5;3;12;12; ; ; ;10;7;15;11; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Rural;33;23;23; ; ; ; ; ;19;14;14;1;13;16;18;9; ;13;2;11;4;3;4;3; ;5;4;3;3; ;2;8;4; ;2;5;2;3; ;6;6;4;3; ;11;7;3;7;5; ; ;2;2; ;17;10; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Urbano;21;12;12; ; ; ; ; ;7;11;5;2;7;8;12;4; ;6;1;8;3;3;3; ; ;1;2;3;1; ;2;3;7;2;1;6; ;2; ;10;6;6;3;2;10;2; ;8;7; ; ;1;4;3;11;7; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;27;27;27; ; ; ; ; ;23;16;15;5;21;18;21;15; ;9;1;15;13;5;3;2; ;5;5;3;2; ;1;14;3; ;1;8;5;3; ;10;9;3;9;1;4;22;1;23;23; ; ; ;9;3;17;7; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;16;15;15; ; ; ; ; ;13;11;6;3;11;8;14;9; ;7; ;11;3;5;6;1;1;3;4;3;3; ;1;11;4;3;3;6;1;2; ;13;4;4;3;1;7;8; ;13;12; ; ;1;3; ;12;6; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;16;16;16; ; ; ; ; ;10;12;4;2;7;10;14;6; ;6;1;7;4;3;4;3;1;1;3;5;2; ;1; ;4;1; ;2; ; ;2;3;1;1;1; ;11;2;3;6;5; ; ;1;3;1;11;6; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;27;27;27; ; ; ; ; ;20;16;6;6;18;16;19;12; ;11; ;12;7;7;3;2;4;6;5;4;2; ;4;3;10;2;1;4;6;1; ;13;5;5;4;2;15;6;6;10;9; ; ;1;5;3;21;9; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Rural;19;19;16; ;2; ; ;2;13;14;6;6;14;14;16;11; ;10; ;8;7;2;2;1; ;1;1;1;1; ;1;4; ; ; ;3;1; ; ;3;4;2;1; ;13;4;2;2;2; ; ; ;2;1;9;2; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Urbano;8;8;8; ; ; ; ; ;7;5;4;3;5;6;7;5; ;4;1;4; ;2; ; ; ;1;1;2;2; ; ;4;1; ; ;3;1;1; ;5;3;2;3;3;4;2;2;2;1; ; ;1;3;3;3;3; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Rural;33;32;32; ; ; ; ; ;26;16;8;7;19;24;25;16; ;15; ;18;14;6;4;3; ;4;6;4;2; ;4;3;3; ;1;3;1;1; ;4;1;2; ;2;11;11;10;5;3; ; ;2;13;5;19;10; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Urbano;51;46;46; ; ; ; ; ;34;24;5;10;33;32;33;18; ;19;2;33;3;4;4; ; ;8;4;4;4; ;1;12;21;6;4;23; ;2;2;32;9;7;9;6;23;11;11;17;12; ; ;5;15;7;35;18; ; ; ; ; 
Buenos Aires;CHACABUCO;Privado;Urbano;9;9;9; ; ; ; ; ;6;6;6;3;6;6;6;5; ;3; ;6; ;4;2; ;1;3;4;2;2; ;1;2;6;3; ;6; ;1; ;8;4;4;1; ;2; ;7;1;1; ; ; ;3;1;7;4;1;3;1;2; 
Buenos Aires;CHASCOMUS;Estatal;Urbano;66;62;55;1;5; ; ;2;51;46;26;11;39;39;56;32; ;28;1;32;14;13;12;6;2;6;8;9;6; ;7;16;10;7;2;12;8;2;1;22;5;8;7;5;37;13;12;20;15; ; ;5;18;10;51;23; ; ; ; ; 
Buenos Aires;CHASCOMUS;Privado;Urbano;11;9;9; ; ; ; ; ;7;7;5;2;8;7;9;5; ;3; ;8; ;1; ; ; ; ;1;1; ; ; ; ;9;7; ;1;1; ;1;9;2;1;2;1; ; ;9;3;2;1; ; ;3;2;8;3; ;4;3;3; 
Buenos Aires;CHIVILCOY;Estatal;Rural;37;37;36; ; ; ; ;1;32;23;14;8;21;22;29;20; ;12; ;15;15;6;5;2;2;4;6;5;2; ;1;8;3; ; ;6;2;2;1;8;6;3;3;2;32;2;3;12;10;1; ;1;11;2;29;11; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Urbano;59;59;59; ; ; ; ; ;50;41;22;9;45;48;49;25; ;30;2;44;14;29;19;9;6;19;21;17;8; ;12;33;7;8;8;15;9;6;1;38;24;20;16;11;48;5;6;31;23;3; ;5;20;13;49;41; ; ; ; ; 
Buenos Aires;CHIVILCOY;Privado;Urbano;19;19;19; ; ; ; ; ;15;17;14;10;19;15;19;11; ;9; ;16;2;5;2;2;1;2;1; ; ; ; ; ;19;6; ;8;4; ;2;18;11;10;9;9; ; ;19;11;7; ;4; ;12;12;15;8;1;4;4;4;1
Buenos Aires;COLON;Estatal;Rural;11;10;10; ; ; ; ; ;8;5;4; ;6;8;9;4; ;4;1;7;2;6;1;2; ;3;4;1; ; ;1;3;5; ;1;2;3;1;1;6;4;2; ; ; ;8;2;4;4; ; ; ;1; ;8;5; ; ; ; ; 
Buenos Aires;COLON;Estatal;Urbano;21;20;20; ; ; ; ; ;17;14;12;1;17;17;19;13; ;13; ;16;1;7;5;1; ;8;8;6;3; ;3;10;8;2;3;9;1;4;1;18;4;9;6;6;6;12;2;12;9; ;1;2;7;6;18;14; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;9;9;9; ; ; ; ; ;7;7;7;1;8;7;9;3; ;4; ;7;1;1;1; ; ;2;2; ;1; ; ;2;6;2;1;4; ;1; ;7;1;1;1;2; ; ;9;5;4;1; ; ;5;4;6;4; ;3;3;3; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;17;17;17; ; ; ; ; ;15;8;4; ;13;14;12;11; ;3; ;7;4;5;1;1; ;4;3;2;1; ; ;7;2;1;1;6;3; ; ;8;1;1; ;1;9;6;2;7;6; ; ;1;2;1;10;4; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;48;48;48;1; ; ; ; ;45;31;19;2;33;38;45;18; ;24; ;33;8;19;10; ; ;11;15;15;3; ;4;33;11;3;1;38;2;2;4;42;12;15;9;7;19;19;10;28;19;1;2;6;16;8;44;32; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;9;9;9; ; ; ; ; ;9;9;4;1;9;9;8;3; ;5; ;5;1;5;5;1; ;5;5;2;1; ;3;2;7;2; ;6; ;3; ;8;1;2;2;1; ; ;9;6;3; ;1;2;7;3;7;3; ;3;3;3; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;26;26;24; ;2; ; ; ;22;19;12;7;19;18;24;11; ;13;4;16;12;5;5;3;1;5;5;4;2; ;3;9;4;3; ;5;5;1; ;10;6;1;2;2;19;4;3;6;6; ; ; ;10;4;14;7; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;17;17;17; ; ; ; ; ;14;12;6;3;15;13;12;6; ;9; ;13;3;9;4;1;2;5;6;3;2; ;4;9;3;3; ;7;1; ;1;10;9;5;4;5;12;1;3;6;6; ; ; ;8;5;14;12; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;4;4;4; ; ; ; ; ;4;1;3; ;4;4;4;2; ;1; ;4; ;1; ; ; ;1;1;1;1; ; ; ;4;3; ; ;1; ; ;4;1;1;1;1; ; ;3;4;4; ; ; ;1;1;3;2; ;2;2;2; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;23;23;13;2;9; ; ;1;20;19;13;7;16;15;19;10; ;7; ;12;13;6;4;1; ;1;4;4;1; ;1;2;7;1; ;3;3;2; ;3;8;4;3;2;15;4;4;10;6; ; ;4;3;3;18;10; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;31;30;27;2;3; ; ; ;25;19;11;3;27;21;22;13; ;15; ;20;8;4;1;2; ;2;3;4; ; ;1;5;16;3;3;16;1; ;1;19;11;12;6;6;19;7;4;16;14; ; ;2;6;1;26;20; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Estatal;Rural;27;26;25; ; ; ; ;1;22;17;13;4;22;19;24;15; ;16;1;17;12;9;6;1;1;3;6;2;3; ;3;13;6;1; ;4;9;5; ;12;12;7;8;2;19;4;4;7;4;1; ;2;10;2;20;13; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Estatal;Urbano;50;50;50; ; ; ; ; ;40;35;22;9;41;37;40;29; ;24;4;35;11;13;10;3;2;13;11;9;8; ;10;12;30;4;1;13;12;12;2;40;25;20;14;12;30;9;9;23;18;2;2;1;21;12;43;29; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Privado;Urbano;8;8;8; ; ; ; ; ;8;7;5;1;8;8;8;5; ;1; ;8; ;3;1; ; ;1;3;1;1; ;1;2;6;2;2;3; ;2; ;8;3;3;1;4;2; ;6;5;5; ; ; ;6;5;6;4;1;4;3;4; 
Buenos Aires;DAIREAUX;Estatal;Rural;28;26;23;2;1; ; ;1;23;16;13;6;15;15;20;16; ;12;1;14;9;9;5;5; ;7;5;7;5; ;5;10;5; ; ;6;6;2;1;10;9; ;3;1;12;10;4;7;5; ; ;2;7;1;18;4; ; ; ; ; 
